name,latitude,longitude,zone_type
telephone exchange,17.48324,78.39311,bus_stop
telugu academy,17.39965,78.48659,bus_stop
telugu academy,17.39961,78.48679,bus_stop
thirumalagiri,17.47257,78.50997,bus_stop
thirumalagiri,17.47335,78.50995,bus_stop
thirumalagiri x road,17.4713,78.5099,bus_stop
thirumalagiri x road,17.47118,78.51016,bus_stop
thukku guda,17.20883,78.47678,bus_stop
thukku guda,17.2091,78.47672,bus_stop
tilak nagar,17.39416,78.50756,bus_stop
tilak nagar,17.39421,78.5083,bus_stop
tkr kaman,17.33734,78.53571,bus_stop
tolichowki,17.39893,78.41554,bus_stop
tolichowki,17.39863,78.41693,bus_stop
toopran,17.8467,78.4767,bus_stop
toopran,17.84635,78.47765,bus_stop
tourist hotel,17.38989,78.49507,bus_stop
tourist hotel,17.39093,78.49645,bus_stop
trs bhavan,17.41409,78.42501,bus_stop
tukaram gate,17.44112,78.52239,bus_stop
tukaram gate,17.44142,78.52224,bus_stop
turkayamjal x road,17.27327,78.5888,bus_stop
turkayamjal x road,17.27232,78.58926,bus_stop
tv tower,17.36949,78.51625,bus_stop
tv9/masjeed,17.42722,78.43943,bus_stop
tv9/masjeed,17.42646,78.43832,bus_stop
udyog nagar,17.31251,78.52315,bus_stop
udyog nagar,17.31269,78.52297,bus_stop
umarkhan guda,17.27149,78.66976,bus_stop
umarkhan guda,17.27138,78.66974,bus_stop
uppal bus stop,17.40165,78.56838,bus_stop
uppal bus stop,17.40138,78.57125,bus_stop
uppal depot,17.40457,78.58954,bus_stop
uppal depot,17.40576,78.58937,bus_stop
uppal gandhi statue,17.40162,78.56558,bus_stop
uppal gandhi statue,17.40135,78.56536,bus_stop
uppal x road,17.40159,78.55916,bus_stop
uppal x road,17.40117,78.55783,bus_stop
uppal x road,17.40277,78.55875,bus_stop
uppal x road,17.40227,78.55901,bus_stop
uppal x road,17.40095,78.56045,bus_stop
upparguda x road,17.20477,78.62003,bus_stop
upparguda x road,17.29472,78.64827,bus_stop
upparguda x road,17.29459,78.64845,bus_stop
upparpally x road,17.35643,78.42247,bus_stop
upparpally x road,17.3551,78.42185,bus_stop
uppuguda,17.34003,78.47998,bus_stop
uppuguda,17.33986,78.47963,bus_stop
usha kiran,17.42979,78.41068,bus_stop
usha kiran,17.43014,78.41156,bus_stop
usha mullapudi,17.52215,78.42959,bus_stop
usha mullapudi,17.52233,78.42982,bus_stop
v n r college,17.54198,78.38695,bus_stop
v v apartments,17.49603,78.41297,bus_stop
vadapally,17.49365,78.41062,bus_stop
vaidehi nagar,17.32125,78.56956,bus_stop
vaidehi nagar,17.32103,78.56938,bus_stop
valantari,17.32289,78.37948,bus_stop
valantari,17.32292,78.38063,bus_stop
vanasthalipuram,17.33527,78.56958,bus_stop
vanasthalipuram,17.32909,78.56808,bus_stop
vanasthalipuram complex,17.33069,78.57276,bus_stop
vanasthalipuram complex,17.33086,78.57291,bus_stop
vayupuri,17.48357,78.54465,bus_stop
vayupuri,17.48334,78.54471,bus_stop
vbit,17.43415,78.38446,bus_stop
vbit,17.43335,78.38527,bus_stop
vengalrao park road 1,17.42267,78.44934,bus_stop
venkatagiri,17.43064,78.42103,bus_stop
venkatagiri,17.43086,78.42086,bus_stop
venkatapuram,17.49389,78.50552,bus_stop
venkatapuram,17.49381,78.50564,bus_stop
venkateswara colony,17.3574,78.53624,bus_stop
venkateswara colony,17.35745,78.53614,bus_stop
vidya nagar,17.4049,78.51213,bus_stop
vidya nagar,17.40344,78.51078,bus_stop
vidya nagar,17.40361,78.51051,bus_stop
vijay nagar colony,17.39515,78.45509,bus_stop
vijay nagar colony,17.39534,78.45438,bus_stop
vijaya hospital,17.48238,78.59471,bus_stop
vijaya hospital,17.48222,78.59477,bus_stop
vikrampuri,17.45507,78.49818,bus_stop
vikrampuri,17.45577,78.49862,bus_stop
villa meri college,17.42288,78.46171,bus_stop
villa meri college,17.42245,78.46252,bus_stop
vinayaka nagar,17.46904,78.53908,bus_stop
vinayaka nagar,17.46935,78.53896,bus_stop
vishnu theatre,17.33939,78.56613,bus_stop
vivekananda nagar,17.49067,78.40769,bus_stop
vivekananda nagar,17.49102,78.40776,bus_stop
vst,17.40406,78.50386,bus_stop
vst,17.40478,78.50243,bus_stop
vst,17.40458,78.50146,bus_stop
wadi e huda,17.28708,78.47232,bus_stop
water filter,17.34049,78.45063,bus_stop
water filter,17.34104,78.45035,bus_stop
water tank,17.419,78.44786,bus_stop
water tank,17.43021,78.44261,bus_stop
water tank,17.52716,78.52229,bus_stop
water tank,17.5272,78.5225,bus_stop
waverock,17.41995,78.34762,bus_stop
waverock,17.4202,78.34743,bus_stop
weaker section colony,17.33274,78.42644,bus_stop
weaker section colony,17.33253,78.42695,bus_stop
west venkatapuram,17.49931,78.49936,bus_stop
white house,17.43105,78.53524,bus_stop
white house,17.43047,78.53489,bus_stop
wipro circle,17.42547,78.34045,bus_stop
wipro circle,17.42606,78.34056,bus_stop
word&deed school,17.32117,78.61359,bus_stop
word&deed school,17.32083,78.61367,bus_stop
yadagiri theatre,17.34685,78.50808,bus_stop
yadagiri theatre,17.34655,78.50837,bus_stop
yapral,17.5047,78.54003,bus_stop
yapral,17.50466,78.54035,bus_stop
yashoda hospital,17.4265,78.45719,bus_stop
yashoda hospital,17.42423,78.45778,bus_stop
ymca,17.39591,78.49085,bus_stop
ymca,17.39509,78.49008,bus_stop
ymca,17.44286,78.49887,bus_stop
ymca,17.44311,78.49896,bus_stop
yousufguda basti,17.43648,78.43389,bus_stop
yousufguda basti,17.43667,78.43215,bus_stop
yousufguda checkpost,17.43688,78.4282,bus_stop
yousufguda checkpost,17.43685,78.42793,bus_stop
zoo park,17.35058,78.45243,bus_stop
zoo park,17.35078,78.45232,bus_stop
zphs,17.51371,78.55333,bus_stop
zphs,17.51358,78.55281,bus_stop
ztc,17.45585,78.55622,bus_stop
zts,17.45545,78.55545,bus_stop
zts,17.45574,78.55524,bus_stop
baratnagar bus stop|bharat nagar,17.46953,78.55326,bus_stop
kukatpally,17.48457,78.41178,bus_stop
panjagutta bus stop|vengalrao park road 1,17.42266,78.44959,bus_stop
sharada nagar,17.32819,78.58535,bus_stop
sudarshan / r.t.c x road|sudarshan theater,17.40723,78.49504,bus_stop
appa reddy guda x road,17.31022,78.22344,bus_stop
appa reddy guda x road,17.31026,78.22388,bus_stop
ayaan college,17.3144,78.25677,bus_stop
ayaan college,17.31787,78.26052,bus_stop
bairamalguda,17.34395,78.54105,bus_stop
balapur villege,17.31771,78.52748,bus_stop
balkampet road,17.43901,78.44817,bus_stop
balkampet temple,17.44713,78.44911,bus_stop
begumpet public school,17.44243,78.45904,bus_stop
cherlapally jail,17.47315,78.58924,bus_stop
cherlapally jail,17.47209,78.58994,bus_stop
cherlapally water tank,17.47118,78.59696,bus_stop
cherlapally water tank,17.47144,78.59718,bus_stop
chevella,17.31359,78.13922,bus_stop
chevella,17.31385,78.13886,bus_stop
chinna cherlapally,17.47085,78.60806,bus_stop
chinna cherlapally,17.47075,78.60884,bus_stop
city college,17.36791,78.4679,bus_stop
dharam karam road,17.43848,78.45284,bus_stop
ganesh chowk,17.31731,78.51796,bus_stop
gayatri nagar,17.33775,78.53205,bus_stop
himayat sagar x road,17.33888,78.31142,bus_stop
kanakamamidi x road,17.31316,78.24871,bus_stop
kanakamamidi x road,17.31328,78.24869,bus_stop
kandhawada x road,17.30715,78.18239,bus_stop
kandhawada x road,17.30718,78.18268,bus_stop
kesharam x road,17.30637,78.16076,bus_stop
kesharam x road,17.3065,78.1604,bus_stop
kethi reddy pally x road,17.31008,78.22871,bus_stop
kethi reddy pally x road,17.31045,78.22911,bus_stop
laldarwaja mode,17.35076,78.47264,bus_stop
malkapur x road,17.31242,78.17237,bus_stop
malkapur x road,17.31267,78.17255,bus_stop
mandal office,17.33041,78.2781,bus_stop
mandal office,17.33004,78.2777,bus_stop
medchal,17.63029,78.4853,bus_stop
mgbs,17.37774,78.48277,bus_stop
milestone,17.44371,78.67159,bus_stop
mudimyal x road,17.31958,78.20906,bus_stop
mudimyal x road,17.3198,78.2093,bus_stop
paryataka bhavan,17.4342,78.45571,bus_stop
patancheru,17.52891,78.26403,bus_stop
play ground,17.33299,78.49965,bus_stop
prashanth nagar,17.39731,78.51199,bus_stop
saidabad,17.35937,78.50471,bus_stop
shapur,17.31839,78.24145,bus_stop
shapur,17.31861,78.24193,bus_stop
shilparamam,17.45171,78.38131,bus_stop
shivaji chowk,17.3182,78.51836,bus_stop
sr naik nagar,17.53209,78.44453,bus_stop
surana,17.47109,78.60083,bus_stop
surana,17.47132,78.60116,bus_stop
tholkatta x road,17.3136,78.21661,bus_stop
tholkatta x road,17.3135,78.21694,bus_stop
trs bhavan,17.41839,78.42924,bus_stop
vidya nagar,17.40467,78.51032,bus_stop
yenkepally,17.3377,78.31326,bus_stop
cyberabad bus stop|cyberabad police commissionerate,17.43195,78.37144,bus_stop
aaykar bhavan,17.40118,78.47315,bus_stop
abdullapurmet,17.31005,78.68633,bus_stop
abids,17.38859,78.47641,bus_stop
abids grammar school,17.39288,78.47611,bus_stop
abishek industries,17.2855,78.62361,bus_stop
ac guards,17.403,78.4599,bus_stop
achaipally,17.70646,78.57538,bus_stop
adarsh nagar,17.4108,78.56437,bus_stop
adavi masjid,17.69849,78.66541,bus_stop
adibatla,17.23255,78.54242,bus_stop
adibatla x roads,17.23312,78.50427,bus_stop
adikmet,17.4083,78.51427,bus_stop
adraspally,17.61985,78.65992,bus_stop
afzalgunj,17.37279,78.476,bus_stop
afzalgunj ps,17.37151,78.47388,bus_stop
ag college,17.32274,78.41839,bus_stop
ag college gate,17.31435,78.42455,bus_stop
ag colony,17.44831,78.42919,bus_stop
ag office,17.40606,78.46723,bus_stop
agarmiya guda x roads,17.13817,78.51517,bus_stop
agebr,17.3761,78.39235,bus_stop
akanpally,17.09592,78.38857,bus_stop
akber x roads,17.46229,78.49095,bus_stop
akkiramguda,17.18143,78.28596,bus_stop
akulamailaram,17.06614,78.57066,bus_stop
al nagar,17.31733,78.6579,bus_stop
alexandria park,17.66547,78.60939,bus_stop
ali cafe,17.38209,78.51817,bus_stop
ali nagar,17.70826,78.70245,bus_stop
aliabad,17.34759,78.47064,bus_stop
aliabad ramalayam,17.61662,78.59883,bus_stop
aliabad sc colony,17.62155,78.59977,bus_stop
aliabad village,17.62525,78.59171,bus_stop
aliabad x roads,17.61936,78.5713,bus_stop
alijapur,17.39244,78.39723,bus_stop
alind,17.47667,78.32462,bus_stop
alkapur,17.38949,78.36799,bus_stop
alkapuri,17.36504,78.5571,bus_stop
all saints road,17.47041,78.50186,bus_stop
allauddin building,17.445,78.46556,bus_stop
allwyn,17.45729,78.43644,bus_stop
allwyn colony hafeezpet,17.48967,78.35409,bus_stop
allwyn factory,17.52542,78.27103,bus_stop
allwyn x roads,17.49395,78.35124,bus_stop
almasguda,17.30924,78.53145,bus_stop
almasguda kaman,17.31279,78.53285,bus_stop
alugadda baavi,17.43539,78.5144,bus_stop
alur,17.32876,78.06979,bus_stop
alur x roads,17.30918,78.05469,bus_stop
alwal,17.50169,78.51394,bus_stop
alwal police station,17.50318,78.51077,bus_stop
alwal satya,17.49925,78.51361,bus_stop
ambedkar nagar,17.50756,78.5828,bus_stop
ambedkar nagar alwal,17.51566,78.50135,bus_stop
ambedkar open university,17.43432,78.39647,bus_stop
amberpet,17.39051,78.5163,bus_stop
amberpet chey number,17.39117,78.51092,bus_stop
amberpet gandhi statue,17.39246,78.5193,bus_stop
amberpet police academy,17.38664,78.51652,bus_stop
amberpet police station,17.39208,78.51623,bus_stop
amdapur,17.27718,78.29115,bus_stop
ameerpet,17.43196,78.4475,bus_stop
ameerpet village,17.14981,78.34359,bus_stop
ammuguda,17.4969,78.53212,bus_stop
amrutha valley,17.4078,78.44558,bus_stop
anajipur,17.27017,78.69374,bus_stop
anajpur x roads,17.28759,78.69365,bus_stop
anand bagh,17.45842,78.53686,bus_stop
anand theatre,17.44344,78.48267,bus_stop
anantharam,17.69914,78.3932,bus_stop
anantharam bhongir,17.52293,78.92419,bus_stop
anantharam kotyal,17.68209,78.66511,bus_stop
andhra bank cherlapally,17.46341,78.59915,bus_stop
andhra kesari nagar,17.3277,78.57506,bus_stop
andhra pradesh sport school,17.55892,78.54351,bus_stop
angadipet,17.51513,78.48011,bus_stop
anjaiah nagar,17.44724,78.36353,bus_stop
anjali gardens,17.40192,78.37335,bus_stop
ankireddypally,17.56287,78.68417,bus_stop
ankireddypally x roads,17.54777,78.68554,bus_stop
ankushapur x roads,17.45932,78.72455,bus_stop
annapurna hotel,17.38924,78.47311,bus_stop
annapurna nagar,17.41025,78.55995,bus_stop
annapurna studio,17.42485,78.42148,bus_stop
annaram,17.63228,78.38303,bus_stop
annojiguda,17.43336,78.65476,bus_stop
annojiguda x roads,17.05268,78.52126,bus_stop
ansari road,17.34134,78.45451,bus_stop
aoc circle,17.45901,78.51497,bus_stop
aoc gate,17.45715,78.50901,bus_stop
apollo hospital,17.41854,78.41293,bus_stop
appa,17.34951,78.36014,bus_stop
appa reddy guda,17.31016,78.2236,bus_stop
apparel park,17.56393,78.4665,bus_stop
appojiguda,17.3475,78.29984,bus_stop
appojiguda x roads,17.34369,78.30199,bus_stop
apswr school,17.39555,78.36271,bus_stop
apurupa colony,17.5306,78.44931,bus_stop
aramghar x roads,17.32171,78.43183,bus_stop
aravind bharathi academy,17.4847,78.49719,bus_stop
arch,17.30873,78.5062,bus_stop
arikalguda,17.5915,78.52384,bus_stop
arshmahal,17.35681,78.44007,bus_stop
arts college,17.4138,78.5215,bus_stop
arundati colony,17.34197,78.48701,bus_stop
arunodaya colony,17.3736,78.56271,bus_stop
aryabhatta college,17.15035,78.4795,bus_stop
as rao nagar,17.4796,78.55759,bus_stop
asbestos colony,17.4963,78.4285,bus_stop
asbestos colony x roads,17.49381,78.42505,bus_stop
asbestos kaman,17.49489,78.43198,bus_stop
ashish garden,17.45735,78.47831,bus_stop
ashok nagar,17.50436,78.30871,bus_stop
ashok nagar domalguda,17.40507,78.48944,bus_stop
ashok nagar mallapur,17.44917,78.5798,bus_stop
ashok nagar park,17.40677,78.48976,bus_stop
ashramam,17.37605,78.35419,bus_stop
asif nagar,17.38982,78.45214,bus_stop
asif nagar compound,17.38736,78.44966,bus_stop
athwelly,17.6466,78.48659,bus_stop
attapur,17.37048,78.42923,bus_stop
aushapur,17.46151,78.73558,bus_stop
auto nagar,17.33028,78.59366,bus_stop
awho colony,17.46571,78.49309,bus_stop
ayan college,17.31401,78.25549,bus_stop
ayappa colony,17.49808,78.5942,bus_stop
ayodhya,17.58929,78.47337,bus_stop
ayyappa colony,17.49473,78.59656,bus_stop
ayyappa nagar,17.46182,78.65014,bus_stop
aziz nagar,17.33618,78.32771,bus_stop
aziz nagar x roads,17.3441,78.32486,bus_stop
baba nagar,17.33042,78.48652,bus_stop
babaguda,17.59261,78.58975,bus_stop
"babu jagjeevan ram bhavan, kothapet",17.36542,78.54243,bus_stop
"babu jagjeevan ram college, lakdi-ka-pul",17.40472,78.46108,bus_stop
babu jagjeevan ram nagar,17.50957,78.57164,bus_stop
babul reddy nagar,17.31877,78.43633,bus_stop
bacharam,17.39295,78.69015,bus_stop
bacharam x roads,17.37253,78.68702,bus_stop
bachupally,17.54314,78.37119,bus_stop
bada bazar,17.38171,78.4079,bus_stop
badangpet,17.3051,78.52532,bus_stop
badesha guda,17.50023,78.70485,bus_stop
badichowdi,17.38867,78.48762,bus_stop
bagh lingampally,17.40091,78.49918,bus_stop
bahadur village,17.20734,78.39844,bus_stop
bahadurguda x roads,17.20356,78.39861,bus_stop
bahadurpally,17.5662,78.42687,bus_stop
bahadurpura police station,17.35895,78.45509,bus_stop
bahadurpura x roads,17.35614,78.45455,bus_stop
bahdurpally x roads,17.56018,78.43097,bus_stop
bairagiguda,17.36903,78.38762,bus_stop
bairamalguda,17.34312,78.54098,bus_stop
bairkanpally,17.03309,78.35248,bus_stop
bakaram,17.29025,78.31209,bus_stop
balaji nagar,17.51253,78.5598,bus_stop
balaji rice mill,17.51442,78.51311,bus_stop
balaji temple,17.35729,78.29984,bus_stop
balanagar,17.46698,78.44601,bus_stop
balapur,17.31356,78.50568,bus_stop
balapur x roads,17.31923,78.51933,bus_stop
balijaguda,17.33634,78.68284,bus_stop
balkampet temple,17.44717,78.44918,bus_stop
banda narsam pally,17.71043,78.66644,bus_stop
bandakadpally,17.59114,78.69794,bus_stop
bandamadharam,17.65212,78.43758,bus_stop
bandamylaram,17.70188,78.50937,bus_stop
bandaravirala,17.38657,78.7158,bus_stop
bandlaguda barkas,17.31673,78.46643,bus_stop
bandlaguda kundanpally,17.50322,78.62458,bus_stop
bandlaguda nagole,17.37155,78.56973,bus_stop
bandlaguda village,17.35133,78.38994,bus_stop
bandlaguda x roads,17.3594,78.38777,bus_stop
banjara darwaza,17.39146,78.40014,bus_stop
banjara tanda,17.10351,78.42878,bus_stop
bank colony,17.49686,78.4677,bus_stop
bank street,17.38543,78.48159,bus_stop
bapu ghat,17.37304,78.41172,bus_stop
bapu nagar,17.3744,78.41809,bus_stop
bapuji nagar,17.46773,78.48176,bus_stop
bapuji nagar colony,17.50191,78.5392,bus_stop
barkas,17.31444,78.47845,bus_stop
barkatpura,17.39452,78.49871,bus_stop
basheerbagh,17.40106,78.47551,bus_stop
baswapur,17.67903,78.53225,bus_stop
bata,17.43555,78.49365,bus_stop
batan guda,17.53205,78.51834,bus_stop
batasingaram,17.30531,78.72949,bus_stop
bazarghat,17.39425,78.4625,bus_stop
bdl,17.33229,78.51008,bus_stop
bdl township,17.47001,78.16177,bus_stop
beemnagar,17.36879,78.45663,bus_stop
beeramguda village,17.51782,78.29961,bus_stop
begarkancha,17.0503,78.56134,bus_stop
begum bazar,17.37124,78.47011,bus_stop
begumpet arutla,17.624,78.22462,bus_stop
begumpet railway station,17.43877,78.45723,bus_stop
begumpet village,17.1079,78.55345,bus_stop
bel,17.43795,78.57975,bus_stop
bel x roads,17.43922,78.57323,bus_stop
bhagyalatha colony,17.33276,78.58928,bus_stop
bhanoor,17.4903,78.17902,bus_stop
bharat nagar,17.467,78.42892,bus_stop
bharat nagar kowkoor,17.53009,78.53954,bus_stop
bharat nagar moula ali,17.46949,78.55323,bus_stop
bharath public school,17.48099,78.54446,bus_stop
bhatia bakery,17.49956,78.51151,bus_stop
bhavanandapuram,17.72772,78.71747,bus_stop
bhavani colony,17.32719,78.42022,bus_stop
bhavani nagar nacharam,17.43842,78.57023,bus_stop
bhel,17.49873,78.29183,bus_stop
bhel church,17.49941,78.30835,bus_stop
bhel colony,17.46467,78.48332,bus_stop
bhel hospital,17.49931,78.30403,bus_stop
bhel park,17.49538,78.30883,bus_stop
bhel quarters,17.50619,78.49182,bus_stop
bhel r and d,17.46393,78.45807,bus_stop
bhel temple,17.49989,78.29901,bus_stop
bhoiguda,17.42784,78.50201,bus_stop
bhoiguda kaman,17.38239,78.46179,bus_stop
bholakpur,17.42176,78.49682,bus_stop
bhongir,17.51462,78.88433,bus_stop
bhudevi nagar,17.49235,78.50298,bus_stop
bhupesh guptha nagar,17.33751,78.53603,bus_stop
bibinagar,17.47645,78.79727,bus_stop
bible house,17.43085,78.49247,bus_stop
bijilipur,17.76344,78.44187,bus_stop
biodiversity park,17.42796,78.37531,bus_stop
bismillah colony,17.30742,78.48938,bus_stop
bits pilani,17.5474,78.57233,bus_stop
bits pilani x roads,17.55413,78.56752,bus_stop
bjp quarters,17.32544,78.51974,bus_stop
bk guda park,17.447,78.44579,bus_stop
blood bank,17.39297,78.4895,bus_stop
blue moon hotel,17.4306,78.45601,bus_stop
bn reddy colony,17.32071,78.56044,bus_stop
bn reddy nagar,17.45903,78.5948,bus_stop
boats club,17.42548,78.48634,bus_stop
boduppal x roads,17.40478,78.58705,bus_stop
bogaram,17.50598,78.68606,bus_stop
boinpally x roads,17.6428,78.73125,bus_stop
bokkal tanda,17.09165,78.42462,bus_stop
bolarum bazar,17.51714,78.51665,bus_stop
bollaram,17.5313,78.51439,bus_stop
bommala ramaram,17.5646,78.73451,bus_stop
bommarasipet,17.595,78.60512,bus_stop
bongulur x roads,17.237,78.58718,bus_stop
bonthapally x roads,17.66221,78.37298,bus_stop
borabanda,17.45414,78.41588,bus_stop
botiguda,17.22902,78.26167,bus_stop
bowenpally,17.46388,78.47277,bus_stop
bowrampet,17.56227,78.40095,bus_stop
bowrampet x roads,17.56246,78.41311,bus_stop
boys town school,17.34417,78.46193,bus_stop
bpl,17.54306,78.20596,bus_stop
brahmanapally,17.2682,78.61731,bus_stop
bramarambhika colony,17.52234,78.29917,bus_stop
brindhavan enclave,17.53709,78.51324,bus_stop
brundavan colony,17.40324,78.40939,bus_stop
budvel,17.30228,78.42022,bus_stop
bulkapur,17.4409,78.15685,bus_stop
bupathi furniture,17.31533,78.43446,bus_stop
burial ground,17.51703,78.15176,bus_stop
bus bhavan,17.40586,78.49914,bus_stop
bushareddy guda,17.4464,78.50193,bus_stop
canara bank,17.41858,78.49122,bus_stop
canara nagar,17.40742,78.59524,bus_stop
cantonment hospital,17.52168,78.51748,bus_stop
capol,17.46452,78.74434,bus_stop
care hospital,17.41275,78.44991,bus_stop
cavalry barracks,17.49332,78.51978,bus_stop
cbit,17.39385,78.31995,bus_stop
ccs,17.40369,78.50519,bus_stop
"central bus station, gowliguda",17.37779,78.48184,bus_stop
central school,17.49913,78.1461,bus_stop
chaderghat,17.38103,78.49199,bus_stop
chaitanyapuri,17.36846,78.53301,bus_stop
chakarimetla,17.75036,78.34179,bus_stop
chakripuram,17.47917,78.58596,bus_stop
challa nursing home,17.43961,78.45097,bus_stop
chamgadda,17.13882,78.5428,bus_stop
champapet,17.34859,78.51535,bus_stop
champapet gandhi statue,17.3397,78.52377,bus_stop
champapet x roads,17.34236,78.51581,bus_stop
chanakyapuri,17.25001,78.53796,bus_stop
chanda nagar,17.49508,78.32271,bus_stop
chanda nagar village,17.36665,78.25901,bus_stop
chanda nagar x roads,17.36079,78.27317,bus_stop
chandanvelli,17.22849,78.17073,bus_stop
chandi,17.79248,78.39106,bus_stop
chandra nagar,17.51475,78.50697,bus_stop
chandragiri nagar,17.51566,78.42672,bus_stop
chandranaik thanda,17.4557,78.3838,bus_stop
chandrayangutta,17.32671,78.4765,bus_stop
chappal bazar,17.38665,78.49208,bus_stop
charlapally,17.87723,78.37526,bus_stop
charminar,17.35915,78.47412,bus_stop
chashma,17.33331,78.46139,bus_stop
chatrinaka,17.34355,78.47803,bus_stop
check post,17.47608,78.47375,bus_stop
chegicherla x roads,17.4114,78.60705,bus_stop
chegunta,17.97024,78.46195,bus_stop
chennapur,17.51484,78.56853,bus_stop
cherial,17.51761,78.62692,bus_stop
cherial x roads,17.50676,78.62782,bus_stop
cherlapally,17.46323,78.61134,bus_stop
cherukampally,17.64611,78.31059,bus_stop
chevella,17.31375,78.13927,bus_stop
chikatimamidi,17.59698,78.74897,bus_stop
chikkadpally,17.40273,78.49516,bus_stop
chilkalguda gandhi statue,17.4296,78.51341,bus_stop
"chilkalguda x roads, secunderabad",17.43306,78.50616,bus_stop
chilkur,17.34806,78.2887,bus_stop
chinna golkonda,17.20684,78.38891,bus_stop
chinna gottimukla,17.7598,78.35411,bus_stop
chinna kanjarla,17.60014,78.24447,bus_stop
chinna mangalaram,17.35518,78.22751,bus_stop
chinna ravirala,17.38269,78.72487,bus_stop
chinna solipet,17.23787,78.23454,bus_stop
chinna tupra,17.15711,78.32608,bus_stop
chintal,17.49533,78.45213,bus_stop
chintal basti,17.40838,78.46041,bus_stop
chintal chervu,17.6532,78.23397,bus_stop
chintalkunta,17.34078,78.56209,bus_stop
chintalkunta checkpost,17.34231,78.55704,bus_stop
chintalmet x roads,17.3495,78.41701,bus_stop
chippalapally,17.04764,78.39706,bus_stop
chota bazar,17.37931,78.41256,bus_stop
chowderguda,17.25017,78.33333,bus_stop
church,17.40096,78.54311,bus_stop
cisf,17.54196,78.52881,bus_stop
cmr college,17.60463,78.4906,bus_stop
cp office,17.43225,78.3708,bus_stop
cpi colony,17.50842,78.54843,bus_stop
cpri,17.41297,78.61485,bus_stop
cr foundation,17.47115,78.36501,bus_stop
crpf,17.53402,78.56229,bus_stop
cyber gateway,17.44712,78.37792,bus_stop
dabilpur,17.68062,78.48169,bus_stop
dabilpur x roads,17.67404,78.46989,bus_stop
dairy farm chintalmet,17.34533,78.41573,bus_stop
damaragidda,17.32249,78.10567,bus_stop
damarkunta,17.70642,78.75069,bus_stop
damber factory,17.57828,78.49113,bus_stop
dammaiguda,17.50181,78.58902,bus_stop
danamma jopidi,17.33706,78.44957,bus_stop
dandumailaram,17.22996,78.76047,bus_stop
dar-ul-shifa,17.37337,78.48284,bus_stop
dargah,17.49743,78.50448,bus_stop
darus salam,17.38299,78.46584,bus_stop
dasarlapally,17.69591,78.58259,bus_stop
dasarlapally thanda,17.70053,78.5786,bus_stop
datha sai kshethram,17.31008,78.77292,bus_stop
dathunagar,17.32917,78.51268,bus_stop
"dbr mills, elchiguda",17.41932,78.48445,bus_stop
debbadaguda x roads,17.05079,78.47508,bus_stop
dee school,17.30209,78.5041,bus_stop
deepthisri nagar,17.49518,78.34062,bus_stop
defence colony,17.48666,78.53563,bus_stop
deshmukhi,17.33261,78.73043,bus_stop
devaryamzal,17.5717,78.5207,bus_stop
devaryamzal x roads,17.55562,78.53834,bus_stop
dharmaram,17.61973,78.80854,bus_stop
dharmaram,17.54932,78.6028,bus_stop
dilipur,17.09998,78.36887,bus_stop
dilpreeth tubes,17.44489,78.56729,bus_stop
dilsukh nagar,17.36856,78.52493,bus_stop
dlrl,17.32803,78.47996,bus_stop
dmc,17.57563,78.52332,bus_stop
domadugu,17.65459,78.37314,bus_stop
dongala mysamma,17.57371,78.56611,bus_stop
donnaram,17.04722,78.40848,bus_stop
doodhbowli,17.3578,78.46419,bus_stop
doulatabad,17.70926,78.20778,bus_stop
doyens colony,17.47373,78.32667,bus_stop
drk college,17.54922,78.40359,bus_stop
dubai gate,17.47181,78.48433,bus_stop
dubbacherla,17.10653,78.37111,bus_stop
duddagu,17.36518,78.07797,bus_stop
dulapally,17.54801,78.46191,bus_stop
dulapally x roads,17.54024,78.49088,bus_stop
dumping yard,17.52608,78.58452,bus_stop
dundigal village,17.60709,78.41612,bus_stop
dundigal village x roads,17.60617,78.40445,bus_stop
durga colony,17.61298,78.36226,bus_stop
durga enclave,17.41226,78.4313,bus_stop
durga estates,17.50293,78.46977,bus_stop
durga nagar,17.34368,78.53632,bus_stop
durga nagar x roads,17.31438,78.44412,bus_stop
dwarka nagar,17.36277,78.54355,bus_stop
east anand bagh,17.45791,78.54377,bus_stop
east maredpally,17.44808,78.50873,bus_stop
ecil gate,17.46927,78.56553,bus_stop
ecil x roads,17.47322,78.57066,bus_stop
edunagulapally,17.45879,78.23956,bus_stop
eerannapet,17.37433,78.23133,bus_stop
eligala gudem,17.56732,78.52349,bus_stop
eme canteen,17.49841,78.5266,bus_stop
eme centre,17.49655,78.52141,bus_stop
eme college,17.48468,78.51146,bus_stop
engine bowli,17.3429,78.46916,bus_stop
enkepally,17.32364,78.31179,bus_stop
erragadda,17.45619,78.434,bus_stop
errakunta,17.30516,78.47425,bus_stop
erramanzil,17.42044,78.45606,bus_stop
esci,17.43038,78.37316,bus_stop
esi hospital,17.44821,78.43783,bus_stop
evr college,17.5544,78.70357,bus_stop
extension,17.33002,78.40925,bus_stop
fakeerguda,17.52792,78.81369,bus_stop
falak guda,17.0647,78.35149,bus_stop
falaknuma bus station,17.33761,78.4676,bus_stop
falaknuma railway bridge,17.32971,78.47109,bus_stop
family quarters,17.48994,78.51259,bus_stop
fatehdarwaza,17.3541,78.46545,bus_stop
fathe nagar,17.45917,78.44968,bus_stop
