ac_num,bkng_cancel_rate,cancel_ride,city,date,day_of_week,demand_level,done_ride,granularity,hour,is_peak_hour,is_weekend,month,reg_driver,reg_rider,rider_to_driver_ratio,srch_rqst
,0.2803,176.0,BLR,2023-05-25,3,High,452.0,daily,,,0,5,,,,
,0.2466,144.0,BLR,2023-05-26,4,High,442.0,daily,,,0,5,,,,
,0.2909,208.0,BLR,2023-05-27,5,High,510.0,daily,,,1,5,,,,
,0.2398,129.0,BLR,2023-05-28,6,High,409.0,daily,,,1,5,,,,
,0.2926,199.0,BLR,2023-05-29,0,High,482.0,daily,,,0,5,,,,
,0.3041,225.0,BLR,2023-05-30,1,High,516.0,daily,,,0,5,,,,
,0.2798,202.0,BLR,2023-05-31,2,High,520.0,daily,,,0,5,,,,
,0.3155,218.0,BLR,2023-06-01,3,High,473.0,daily,,,0,6,,,,
,0.2689,171.0,BLR,2023-06-02,4,High,465.0,daily,,,0,6,,,,
,0.3028,248.0,BLR,2023-06-03,5,High,571.0,daily,,,1,6,,,,
,0.3046,177.0,BLR,2023-06-04,6,High,404.0,daily,,,1,6,,,,
,0.2963,200.0,BLR,2023-06-05,0,High,475.0,daily,,,0,6,,,,
,0.0,0.0,BLR,2022-09-28,2,Low,0.0,daily,,,0,9,,,,
,0.0,0.0,BLR,2022-10-10,0,Low,1.0,daily,,,0,10,,,,
,0.6667,2.0,BLR,2022-10-11,1,Low,1.0,daily,,,0,10,,,,
,0.2,1.0,BLR,2022-10-12,2,Low,4.0,daily,,,0,10,,,,
,0.6,6.0,BLR,2022-10-13,3,Low,4.0,daily,,,0,10,,,,
,0.5385,7.0,BLR,2022-10-14,4,Medium,6.0,daily,,,0,10,,,,
,0.5625,9.0,BLR,2022-10-15,5,Medium,7.0,daily,,,1,10,,,,
,0.6667,6.0,BLR,2022-10-16,6,Low,3.0,daily,,,1,10,,,,
,0.6667,2.0,BLR,2022-10-17,0,Low,1.0,daily,,,0,10,,,,
,0.7333,11.0,BLR,2022-10-18,1,Low,4.0,daily,,,0,10,,,,
,0.4615,6.0,BLR,2022-10-19,2,Medium,7.0,daily,,,0,10,,,,
,0.6,3.0,BLR,2022-10-20,3,Low,2.0,daily,,,0,10,,,,
,0.75,6.0,BLR,2022-10-21,4,Low,2.0,daily,,,0,10,,,,
,0.6667,2.0,BLR,2022-10-22,5,Low,1.0,daily,,,1,10,,,,
,0.6667,2.0,BLR,2022-10-23,6,Low,1.0,daily,,,1,10,,,,
,0.3333,2.0,BLR,2022-10-24,0,Low,4.0,daily,,,0,10,,,,
,1.0,4.0,BLR,2022-10-25,1,Low,0.0,daily,,,0,10,,,,
,0.6,6.0,BLR,2022-10-26,2,Low,4.0,daily,,,0,10,,,,
,0.5,5.0,BLR,2022-10-27,3,Low,5.0,daily,,,0,10,,,,
,0.1429,1.0,BLR,2022-10-28,4,Medium,6.0,daily,,,0,10,,,,
,0.6364,7.0,BLR,2022-10-29,5,Low,4.0,daily,,,1,10,,,,
,0.5,2.0,BLR,2022-10-30,6,Low,2.0,daily,,,1,10,,,,
,0.5455,6.0,BLR,2022-10-31,0,Low,5.0,daily,,,0,10,,,,
,0.7083,17.0,BLR,2022-11-01,1,Medium,7.0,daily,,,0,11,,,,
,0.48,12.0,BLR,2022-11-02,2,Medium,13.0,daily,,,0,11,,,,
,0.4146,17.0,BLR,2022-11-03,3,Medium,24.0,daily,,,0,11,,,,
,0.3571,10.0,BLR,2022-11-04,4,Medium,18.0,daily,,,0,11,,,,
,0.4737,18.0,BLR,2022-11-05,5,Medium,20.0,daily,,,1,11,,,,
,0.4634,19.0,BLR,2022-11-06,6,Medium,22.0,daily,,,1,11,,,,
,0.4706,16.0,BLR,2022-11-07,0,Medium,18.0,daily,,,0,11,,,,
,0.4444,12.0,BLR,2022-11-08,1,Medium,15.0,daily,,,0,11,,,,
,0.64,16.0,BLR,2022-11-09,2,Medium,9.0,daily,,,0,11,,,,
,0.5152,17.0,BLR,2022-11-10,3,Medium,16.0,daily,,,0,11,,,,
,0.6333,19.0,BLR,2022-11-11,4,Medium,11.0,daily,,,0,11,,,,
,0.3846,15.0,BLR,2022-11-12,5,Medium,24.0,daily,,,1,11,,,,
,0.5484,17.0,BLR,2022-11-13,6,Medium,14.0,daily,,,1,11,,,,
,0.2162,8.0,BLR,2022-11-14,0,Medium,29.0,daily,,,0,11,,,,
,0.2667,8.0,BLR,2022-11-15,1,Medium,22.0,daily,,,0,11,,,,
,0.3056,11.0,BLR,2022-11-16,2,Medium,25.0,daily,,,0,11,,,,
,0.3226,10.0,BLR,2022-11-17,3,Medium,21.0,daily,,,0,11,,,,
,0.2308,6.0,BLR,2022-11-18,4,Medium,20.0,daily,,,0,11,,,,
,0.449,22.0,BLR,2022-11-19,5,Medium,27.0,daily,,,1,11,,,,
,0.5,22.0,BLR,2022-11-20,6,Medium,22.0,daily,,,1,11,,,,
,0.4681,22.0,BLR,2022-11-21,0,Medium,25.0,daily,,,0,11,,,,
,0.4894,23.0,BLR,2022-11-22,1,Medium,24.0,daily,,,0,11,,,,
,0.525,21.0,BLR,2022-11-23,2,Medium,19.0,daily,,,0,11,,,,
,0.3171,13.0,BLR,2022-11-24,3,Medium,28.0,daily,,,0,11,,,,
,0.3542,17.0,BLR,2022-11-25,4,Medium,31.0,daily,,,0,11,,,,
,0.4783,22.0,BLR,2022-11-26,5,Medium,24.0,daily,,,1,11,,,,
,0.4,12.0,BLR,2022-11-27,6,Medium,18.0,daily,,,1,11,,,,
,0.325,13.0,BLR,2022-11-28,0,Medium,27.0,daily,,,0,11,,,,
,0.3279,20.0,BLR,2022-11-29,1,Medium,41.0,daily,,,0,11,,,,
,0.4,20.0,BLR,2022-11-30,2,Medium,30.0,daily,,,0,11,,,,
,0.4783,11.0,BLR,2022-12-01,3,Medium,12.0,daily,,,0,12,,,,
,0.413,19.0,BLR,2022-12-02,4,Medium,27.0,daily,,,0,12,,,,
,0.4255,20.0,BLR,2022-12-03,5,Medium,27.0,daily,,,1,12,,,,
,0.6061,20.0,BLR,2022-12-04,6,Medium,13.0,daily,,,1,12,,,,
,0.4571,16.0,BLR,2022-12-05,0,Medium,19.0,daily,,,0,12,,,,
,0.5405,20.0,BLR,2022-12-06,1,Medium,17.0,daily,,,0,12,,,,
,0.4717,25.0,BLR,2022-12-07,2,Medium,28.0,daily,,,0,12,,,,
,0.3448,20.0,BLR,2022-12-08,3,Medium,38.0,daily,,,0,12,,,,
,0.4324,16.0,BLR,2022-12-09,4,Medium,21.0,daily,,,0,12,,,,
,0.5814,50.0,BLR,2022-12-10,5,Medium,36.0,daily,,,1,12,,,,
,0.3721,16.0,BLR,2022-12-11,6,Medium,27.0,daily,,,1,12,,,,
,0.5161,32.0,BLR,2022-12-12,0,Medium,30.0,daily,,,0,12,,,,
,0.4808,25.0,BLR,2022-12-13,1,Medium,27.0,daily,,,0,12,,,,
,0.4821,27.0,BLR,2022-12-14,2,Medium,29.0,daily,,,0,12,,,,
,0.4,20.0,BLR,2022-12-15,3,Medium,30.0,daily,,,0,12,,,,
,0.4545,15.0,BLR,2022-12-16,4,Medium,18.0,daily,,,0,12,,,,
,0.493,35.0,BLR,2022-12-17,5,Medium,36.0,daily,,,1,12,,,,
,0.5273,29.0,BLR,2022-12-18,6,Medium,26.0,daily,,,1,12,,,,
,0.3939,26.0,BLR,2022-12-19,0,Medium,40.0,daily,,,0,12,,,,
,0.4909,27.0,BLR,2022-12-20,1,Medium,28.0,daily,,,0,12,,,,
,0.4651,20.0,BLR,2022-12-21,2,Medium,23.0,daily,,,0,12,,,,
,0.2368,9.0,BLR,2022-12-22,3,Medium,29.0,daily,,,0,12,,,,
,0.4255,20.0,BLR,2022-12-23,4,Medium,27.0,daily,,,0,12,,,,
,0.4643,26.0,BLR,2022-12-24,5,Medium,30.0,daily,,,1,12,,,,
,0.5077,33.0,BLR,2022-12-25,6,Medium,32.0,daily,,,1,12,,,,
,0.3191,15.0,BLR,2022-12-26,0,Medium,32.0,daily,,,0,12,,,,
,0.4762,30.0,BLR,2022-12-27,1,Medium,33.0,daily,,,0,12,,,,
,0.4364,24.0,BLR,2022-12-28,2,Medium,31.0,daily,,,0,12,,,,
,0.4048,17.0,BLR,2022-12-29,3,Medium,25.0,daily,,,0,12,,,,
,0.4259,23.0,BLR,2022-12-30,4,Medium,31.0,daily,,,0,12,,,,
,0.5636,31.0,BLR,2022-12-31,5,Medium,24.0,daily,,,1,12,,,,
,0.3269,17.0,BLR,2023-01-01,6,Medium,35.0,daily,,,1,1,,,,
,0.549,28.0,BLR,2023-01-02,0,Medium,23.0,daily,,,0,1,,,,
,0.3279,20.0,BLR,2023-01-03,1,Medium,41.0,daily,,,0,1,,,,
,0.4789,34.0,BLR,2023-01-04,2,Medium,37.0,daily,,,0,1,,,,
,0.4521,33.0,BLR,2023-01-05,3,Medium,40.0,daily,,,0,1,,,,
,0.439,36.0,BLR,2023-01-06,4,Medium,46.0,daily,,,0,1,,,,
,0.4483,39.0,BLR,2023-01-07,5,Medium,48.0,daily,,,1,1,,,,
,0.5273,29.0,BLR,2023-01-08,6,Medium,26.0,daily,,,1,1,,,,
,0.4079,31.0,BLR,2023-01-09,0,Medium,45.0,daily,,,0,1,,,,
,0.443,35.0,BLR,2023-01-10,1,Medium,44.0,daily,,,0,1,,,,
,0.3214,18.0,BLR,2023-01-11,2,Medium,38.0,daily,,,0,1,,,,
,0.3913,27.0,BLR,2023-01-12,3,Medium,42.0,daily,,,0,1,,,,
,0.3947,30.0,BLR,2023-01-13,4,Medium,46.0,daily,,,0,1,,,,
,0.5,26.0,BLR,2023-01-14,5,Medium,26.0,daily,,,1,1,,,,
,0.3333,15.0,BLR,2023-01-15,6,Medium,30.0,daily,,,1,1,,,,
,0.5111,23.0,BLR,2023-01-16,0,Medium,22.0,daily,,,0,1,,,,
,0.3393,19.0,BLR,2023-01-17,1,Medium,37.0,daily,,,0,1,,,,
,0.3729,22.0,BLR,2023-01-18,2,Medium,37.0,daily,,,0,1,,,,
,0.3944,28.0,BLR,2023-01-19,3,Medium,43.0,daily,,,0,1,,,,
,0.3509,20.0,BLR,2023-01-20,4,Medium,37.0,daily,,,0,1,,,,
,0.4359,34.0,BLR,2023-01-21,5,Medium,44.0,daily,,,1,1,,,,
,0.4861,35.0,BLR,2023-01-22,6,Medium,37.0,daily,,,1,1,,,,
,0.3906,25.0,BLR,2023-01-23,0,Medium,39.0,daily,,,0,1,,,,
,0.3367,33.0,BLR,2023-01-24,1,Medium,65.0,daily,,,0,1,,,,
,0.3772,43.0,BLR,2023-01-25,2,Medium,71.0,daily,,,0,1,,,,
,0.3371,30.0,BLR,2023-01-26,3,Medium,59.0,daily,,,0,1,,,,
,0.2785,22.0,BLR,2023-01-27,4,Medium,57.0,daily,,,0,1,,,,
,0.3297,30.0,BLR,2023-01-28,5,Medium,61.0,daily,,,1,1,,,,
,0.3421,26.0,BLR,2023-01-29,6,Medium,50.0,daily,,,1,1,,,,
,0.3158,24.0,BLR,2023-01-30,0,Medium,52.0,daily,,,0,1,,,,
,0.3021,29.0,BLR,2023-01-31,1,Medium,67.0,daily,,,0,1,,,,
,0.4382,39.0,BLR,2023-02-01,2,Medium,50.0,daily,,,0,2,,,,
,0.3229,31.0,BLR,2023-02-02,3,Medium,65.0,daily,,,0,2,,,,
,0.2885,30.0,BLR,2023-02-03,4,Medium,74.0,daily,,,0,2,,,,
,0.3627,37.0,BLR,2023-02-04,5,Medium,65.0,daily,,,1,2,,,,
,0.3133,26.0,BLR,2023-02-05,6,Medium,57.0,daily,,,1,2,,,,
,0.3537,29.0,BLR,2023-02-06,0,Medium,53.0,daily,,,0,2,,,,
,0.3784,42.0,BLR,2023-02-07,1,Medium,69.0,daily,,,0,2,,,,
,0.2959,29.0,BLR,2023-02-08,2,Medium,69.0,daily,,,0,2,,,,
,0.3333,34.0,BLR,2023-02-09,3,Medium,68.0,daily,,,0,2,,,,
,0.3529,42.0,BLR,2023-02-10,4,Medium,77.0,daily,,,0,2,,,,
,0.3525,43.0,BLR,2023-02-11,5,Medium,79.0,daily,,,1,2,,,,
,0.2,17.0,BLR,2023-02-12,6,Medium,68.0,daily,,,1,2,,,,
,0.3488,45.0,BLR,2023-02-13,0,Medium,84.0,daily,,,0,2,,,,
,0.4215,51.0,BLR,2023-02-14,1,Medium,70.0,daily,,,0,2,,,,
,0.3967,48.0,BLR,2023-02-15,2,Medium,73.0,daily,,,0,2,,,,
,0.35,42.0,BLR,2023-02-16,3,Medium,78.0,daily,,,0,2,,,,
,0.28,28.0,BLR,2023-02-17,4,Medium,72.0,daily,,,0,2,,,,
,0.3049,25.0,BLR,2023-02-18,5,Medium,57.0,daily,,,1,2,,,,
,0.3725,38.0,BLR,2023-02-19,6,Medium,64.0,daily,,,1,2,,,,
,0.4138,48.0,BLR,2023-02-20,0,Medium,68.0,daily,,,0,2,,,,
,0.281,34.0,BLR,2023-02-21,1,Medium,87.0,daily,,,0,2,,,,
,0.3603,49.0,BLR,2023-02-22,2,Medium,87.0,daily,,,0,2,,,,
,0.3226,40.0,BLR,2023-02-23,3,Medium,84.0,daily,,,0,2,,,,
,0.2817,40.0,BLR,2023-02-24,4,Medium,102.0,daily,,,0,2,,,,
,0.2847,39.0,BLR,2023-02-25,5,Medium,98.0,daily,,,1,2,,,,
,0.3056,33.0,BLR,2023-02-26,6,Medium,75.0,daily,,,1,2,,,,
,0.3546,50.0,BLR,2023-02-27,0,Medium,91.0,daily,,,0,2,,,,
,0.2373,28.0,BLR,2023-02-28,1,Medium,90.0,daily,,,0,2,,,,
,0.3966,69.0,BLR,2023-03-01,2,Medium,105.0,daily,,,0,3,,,,
,0.2977,39.0,BLR,2023-03-02,3,Medium,92.0,daily,,,0,3,,,,
,0.3358,45.0,BLR,2023-03-03,4,Medium,89.0,daily,,,0,3,,,,
,0.359,56.0,BLR,2023-03-04,5,Medium,100.0,daily,,,1,3,,,,
,0.3516,45.0,BLR,2023-03-05,6,Medium,83.0,daily,,,1,3,,,,
,0.3598,59.0,BLR,2023-03-06,0,Medium,105.0,daily,,,0,3,,,,
,0.2647,36.0,BLR,2023-03-07,1,Medium,100.0,daily,,,0,3,,,,
,0.2543,44.0,BLR,2023-03-08,2,Medium,129.0,daily,,,0,3,,,,
,0.2824,48.0,BLR,2023-03-09,3,Medium,122.0,daily,,,0,3,,,,
,0.3216,55.0,BLR,2023-03-10,4,Medium,113.0,daily,,,0,3,,,,
,0.3274,74.0,BLR,2023-03-11,5,Medium,152.0,daily,,,1,3,,,,
,0.3284,67.0,BLR,2023-03-12,6,Medium,137.0,daily,,,1,3,,,,
,0.3202,65.0,BLR,2023-03-13,0,Medium,138.0,daily,,,0,3,,,,
,0.2609,48.0,BLR,2023-03-14,1,Medium,136.0,daily,,,0,3,,,,
,0.3333,60.0,BLR,2023-03-15,2,Medium,120.0,daily,,,0,3,,,,
,0.3347,83.0,BLR,2023-03-16,3,High,165.0,daily,,,0,3,,,,
,0.2583,62.0,BLR,2023-03-17,4,High,178.0,daily,,,0,3,,,,
,0.2939,72.0,BLR,2023-03-18,5,High,173.0,daily,,,1,3,,,,
,0.2615,51.0,BLR,2023-03-19,6,Medium,144.0,daily,,,1,3,,,,
,0.4074,110.0,BLR,2023-03-20,0,Medium,160.0,daily,,,0,3,,,,
,0.3258,86.0,BLR,2023-03-21,1,High,178.0,daily,,,0,3,,,,
,0.2791,48.0,BLR,2023-03-22,2,Medium,124.0,daily,,,0,3,,,,
,0.3244,97.0,BLR,2023-03-23,3,High,202.0,daily,,,0,3,,,,
,0.2982,82.0,BLR,2023-03-24,4,High,193.0,daily,,,0,3,,,,
,0.2491,66.0,BLR,2023-03-25,5,High,199.0,daily,,,1,3,,,,
,0.2756,62.0,BLR,2023-03-26,6,High,163.0,daily,,,1,3,,,,
,0.268,67.0,BLR,2023-03-27,0,High,183.0,daily,,,0,3,,,,
,0.3094,86.0,BLR,2023-03-28,1,High,192.0,daily,,,0,3,,,,
,0.317,84.0,BLR,2023-03-29,2,High,181.0,daily,,,0,3,,,,
,0.3299,97.0,BLR,2023-03-30,3,High,197.0,daily,,,0,3,,,,
,0.2818,93.0,BLR,2023-03-31,4,High,236.0,daily,,,0,3,,,,
,0.3466,113.0,BLR,2023-04-01,5,High,213.0,daily,,,1,4,,,,
,0.3688,104.0,BLR,2023-04-02,6,High,178.0,daily,,,1,4,,,,
,0.3455,114.0,BLR,2023-04-03,0,High,216.0,daily,,,0,4,,,,
,0.2878,80.0,BLR,2023-04-04,1,High,198.0,daily,,,0,4,,,,
,0.2884,92.0,BLR,2023-04-05,2,High,227.0,daily,,,0,4,,,,
,0.2933,110.0,BLR,2023-04-06,3,High,265.0,daily,,,0,4,,,,
,0.2888,93.0,BLR,2023-04-07,4,High,229.0,daily,,,0,4,,,,
,0.2765,99.0,BLR,2023-04-08,5,High,259.0,daily,,,1,4,,,,
,0.2484,77.0,BLR,2023-04-09,6,High,233.0,daily,,,1,4,,,,
,0.2602,108.0,BLR,2023-04-10,0,High,307.0,daily,,,0,4,,,,
,0.2977,117.0,BLR,2023-04-11,1,High,276.0,daily,,,0,4,,,,
,0.2578,108.0,BLR,2023-04-12,2,High,311.0,daily,,,0,4,,,,
,0.286,127.0,BLR,2023-04-13,3,High,317.0,daily,,,0,4,,,,
,0.2846,105.0,BLR,2023-04-14,4,High,264.0,daily,,,0,4,,,,
,0.2815,125.0,BLR,2023-04-15,5,High,319.0,daily,,,1,4,,,,
,0.287,95.0,BLR,2023-04-16,6,High,236.0,daily,,,1,4,,,,
,0.3048,160.0,BLR,2023-04-17,0,High,365.0,daily,,,0,4,,,,
,0.2778,110.0,BLR,2023-04-18,1,High,286.0,daily,,,0,4,,,,
,0.3211,158.0,BLR,2023-04-19,2,High,334.0,daily,,,0,4,,,,
,0.2494,108.0,BLR,2023-04-20,3,High,325.0,daily,,,0,4,,,,
,0.2755,143.0,BLR,2023-04-21,4,High,376.0,daily,,,0,4,,,,
,0.302,135.0,BLR,2023-04-22,5,High,312.0,daily,,,1,4,,,,
,0.2993,138.0,BLR,2023-04-23,6,High,323.0,daily,,,1,4,,,,
,0.3115,176.0,BLR,2023-04-24,0,High,389.0,daily,,,0,4,,,,
,0.2804,136.0,BLR,2023-04-25,1,High,349.0,daily,,,0,4,,,,
,0.2909,144.0,BLR,2023-04-26,2,High,351.0,daily,,,0,4,,,,
,0.2922,161.0,BLR,2023-04-27,3,High,390.0,daily,,,0,4,,,,
,0.2574,130.0,BLR,2023-04-28,4,High,375.0,daily,,,0,4,,,,
,0.3687,250.0,BLR,2023-04-29,5,High,428.0,daily,,,1,4,,,,
,0.342,185.0,BLR,2023-04-30,6,High,356.0,daily,,,1,4,,,,
,0.3345,186.0,BLR,2023-05-01,0,High,370.0,daily,,,0,5,,,,
,0.3261,209.0,BLR,2023-05-02,1,High,432.0,daily,,,0,5,,,,
,0.2969,204.0,BLR,2023-05-03,2,High,483.0,daily,,,0,5,,,,
,0.3225,228.0,BLR,2023-05-04,3,High,479.0,daily,,,0,5,,,,
,0.3224,206.0,BLR,2023-05-05,4,High,433.0,daily,,,0,5,,,,
,0.4423,372.0,BLR,2023-05-06,5,High,469.0,daily,,,1,5,,,,
,0.4731,405.0,BLR,2023-05-07,6,High,451.0,daily,,,1,5,,,,
,0.4078,347.0,BLR,2023-05-08,0,High,504.0,daily,,,0,5,,,,
,0.3282,234.0,BLR,2023-05-09,1,High,479.0,daily,,,0,5,,,,
,0.3152,191.0,BLR,2023-05-10,2,High,415.0,daily,,,0,5,,,,
,0.3485,245.0,BLR,2023-05-11,3,High,458.0,daily,,,0,5,,,,
,0.3367,263.0,BLR,2023-05-12,4,High,518.0,daily,,,0,5,,,,
,0.3199,222.0,BLR,2023-05-13,5,High,472.0,daily,,,1,5,,,,
,0.3205,217.0,BLR,2023-05-14,6,High,460.0,daily,,,1,5,,,,
,0.3009,232.0,BLR,2023-05-15,0,High,538.0,daily,,,0,5,,,,
,0.2949,207.0,BLR,2023-05-16,1,High,495.0,daily,,,0,5,,,,
,0.3098,219.0,BLR,2023-05-17,2,High,488.0,daily,,,0,5,,,,
,0.2781,203.0,BLR,2023-05-18,3,High,527.0,daily,,,0,5,,,,
,0.3177,231.0,BLR,2023-05-19,4,High,496.0,daily,,,0,5,,,,
,0.3445,340.0,BLR,2023-05-20,5,High,646.0,daily,,,1,5,,,,
,0.3871,365.0,BLR,2023-05-21,6,High,578.0,daily,,,1,5,,,,
,0.3344,326.0,BLR,2023-05-22,0,High,649.0,daily,,,0,5,,,,
,0.3035,261.0,BLR,2023-05-23,1,High,599.0,daily,,,0,5,,,,
,0.3107,270.0,BLR,2023-05-24,2,High,598.0,daily,,,0,5,,,,
,0.2827,212.0,BLR,2023-05-25,3,High,538.0,daily,,,0,5,,,,
,0.2826,230.0,BLR,2023-05-26,4,High,589.0,daily,,,0,5,,,,
,0.3069,259.0,BLR,2023-05-27,5,High,588.0,daily,,,1,5,,,,
,0.3127,232.0,BLR,2023-05-28,6,High,510.0,daily,,,1,5,,,,
,0.2837,246.0,BLR,2023-05-29,0,High,623.0,daily,,,0,5,,,,
,0.3072,278.0,BLR,2023-05-30,1,High,630.0,daily,,,0,5,,,,
,0.2664,239.0,BLR,2023-05-31,2,High,658.0,daily,,,0,5,,,,
,0.2744,228.0,BLR,2023-06-01,3,High,603.0,daily,,,0,6,,,,
,0.2898,244.0,BLR,2023-06-02,4,High,598.0,daily,,,0,6,,,,
,0.291,268.0,BLR,2023-06-03,5,High,653.0,daily,,,1,6,,,,
,0.3115,243.0,BLR,2023-06-04,6,High,537.0,daily,,,1,6,,,,
,0.2697,222.0,BLR,2023-06-05,0,High,601.0,daily,,,0,6,,,,
,0.0,0.0,BLR,2022-09-05,0,Low,1.0,daily,,,0,9,,,,
,0.0,0.0,BLR,2022-10-10,0,Low,0.0,daily,,,0,10,,,,
,0.3333,1.0,BLR,2022-10-11,1,Low,2.0,daily,,,0,10,,,,
,0.5,1.0,BLR,2022-10-12,2,Low,1.0,daily,,,0,10,,,,
,0.4286,3.0,BLR,2022-10-13,3,Low,4.0,daily,,,0,10,,,,
,0.7143,5.0,BLR,2022-10-14,4,Low,2.0,daily,,,0,10,,,,
,0.8,4.0,BLR,2022-10-15,5,Low,1.0,daily,,,1,10,,,,
,0.8333,5.0,BLR,2022-10-16,6,Low,1.0,daily,,,1,10,,,,
,0.2857,2.0,BLR,2022-10-17,0,Low,5.0,daily,,,0,10,,,,
,1.0,4.0,BLR,2022-10-18,1,Low,0.0,daily,,,0,10,,,,
,0.6667,2.0,BLR,2022-10-19,2,Low,1.0,daily,,,0,10,,,,
,1.0,1.0,BLR,2022-10-20,3,Low,0.0,daily,,,0,10,,,,
,0.6667,2.0,BLR,2022-10-21,4,Low,1.0,daily,,,0,10,,,,
,0.6,3.0,BLR,2022-10-22,5,Low,2.0,daily,,,1,10,,,,
,0.8333,5.0,BLR,2022-10-23,6,Low,1.0,daily,,,1,10,,,,
,0.6667,4.0,BLR,2022-10-24,0,Low,2.0,daily,,,0,10,,,,
,1.0,3.0,BLR,2022-10-25,1,Low,0.0,daily,,,0,10,,,,
,0.6667,2.0,BLR,2022-10-26,2,Low,1.0,daily,,,0,10,,,,
,0.75,3.0,BLR,2022-10-27,3,Low,1.0,daily,,,0,10,,,,
,0.3333,1.0,BLR,2022-10-28,4,Low,2.0,daily,,,0,10,,,,
,0.625,5.0,BLR,2022-10-29,5,Low,3.0,daily,,,1,10,,,,
,0.6,3.0,BLR,2022-10-30,6,Low,2.0,daily,,,1,10,,,,
,0.5,3.0,BLR,2022-10-31,0,Low,3.0,daily,,,0,10,,,,
,0.5385,7.0,BLR,2022-11-01,1,Medium,6.0,daily,,,0,11,,,,
,0.64,16.0,BLR,2022-11-02,2,Medium,9.0,daily,,,0,11,,,,
,0.5333,16.0,BLR,2022-11-03,3,Medium,14.0,daily,,,0,11,,,,
,0.5,15.0,BLR,2022-11-04,4,Medium,15.0,daily,,,0,11,,,,
,0.5556,25.0,BLR,2022-11-05,5,Medium,20.0,daily,,,1,11,,,,
,0.4762,20.0,BLR,2022-11-06,6,Medium,22.0,daily,,,1,11,,,,
,0.3793,11.0,BLR,2022-11-07,0,Medium,18.0,daily,,,0,11,,,,
,0.4167,10.0,BLR,2022-11-08,1,Medium,14.0,daily,,,0,11,,,,
,0.4118,7.0,BLR,2022-11-09,2,Medium,10.0,daily,,,0,11,,,,
,0.381,8.0,BLR,2022-11-10,3,Medium,13.0,daily,,,0,11,,,,
,0.381,8.0,BLR,2022-11-11,4,Medium,13.0,daily,,,0,11,,,,
,0.48,24.0,BLR,2022-11-12,5,Medium,26.0,daily,,,1,11,,,,
,0.3448,10.0,BLR,2022-11-13,6,Medium,19.0,daily,,,1,11,,,,
,0.3462,9.0,BLR,2022-11-14,0,Medium,17.0,daily,,,0,11,,,,
,0.2308,6.0,BLR,2022-11-15,1,Medium,20.0,daily,,,0,11,,,,
,0.3714,13.0,BLR,2022-11-16,2,Medium,22.0,daily,,,0,11,,,,
,0.5,11.0,BLR,2022-11-17,3,Medium,11.0,daily,,,0,11,,,,
,0.4,10.0,BLR,2022-11-18,4,Medium,15.0,daily,,,0,11,,,,
,0.3684,14.0,BLR,2022-11-19,5,Medium,24.0,daily,,,1,11,,,,
,0.5135,19.0,BLR,2022-11-20,6,Medium,18.0,daily,,,1,11,,,,
,0.4118,14.0,BLR,2022-11-21,0,Medium,20.0,daily,,,0,11,,,,
,0.4054,15.0,BLR,2022-11-22,1,Medium,22.0,daily,,,0,11,,,,
,0.3333,10.0,BLR,2022-11-23,2,Medium,20.0,daily,,,0,11,,,,
,0.4048,17.0,BLR,2022-11-24,3,Medium,25.0,daily,,,0,11,,,,
,0.4762,20.0,BLR,2022-11-25,4,Medium,22.0,daily,,,0,11,,,,
,0.5122,21.0,BLR,2022-11-26,5,Medium,20.0,daily,,,1,11,,,,
,0.4,10.0,BLR,2022-11-27,6,Medium,15.0,daily,,,1,11,,,,
,0.375,15.0,BLR,2022-11-28,0,Medium,25.0,daily,,,0,11,,,,
,0.2895,11.0,BLR,2022-11-29,1,Medium,27.0,daily,,,0,11,,,,
,0.3333,7.0,BLR,2022-11-30,2,Medium,14.0,daily,,,0,11,,,,
,0.4146,17.0,BLR,2022-12-01,3,Medium,24.0,daily,,,0,12,,,,
,0.5,18.0,BLR,2022-12-02,4,Medium,18.0,daily,,,0,12,,,,
,0.2941,10.0,BLR,2022-12-03,5,Medium,24.0,daily,,,1,12,,,,
,0.5556,15.0,BLR,2022-12-04,6,Medium,12.0,daily,,,1,12,,,,
,0.5714,12.0,BLR,2022-12-05,0,Medium,9.0,daily,,,0,12,,,,
,0.3333,12.0,BLR,2022-12-06,1,Medium,24.0,daily,,,0,12,,,,
,0.3659,15.0,BLR,2022-12-07,2,Medium,26.0,daily,,,0,12,,,,
,0.413,19.0,BLR,2022-12-08,3,Medium,27.0,daily,,,0,12,,,,
,0.4324,16.0,BLR,2022-12-09,4,Medium,21.0,daily,,,0,12,,,,
,0.5882,30.0,BLR,2022-12-10,5,Medium,21.0,daily,,,1,12,,,,
,0.5102,25.0,BLR,2022-12-11,6,Medium,24.0,daily,,,1,12,,,,
,0.375,24.0,BLR,2022-12-12,0,Medium,40.0,daily,,,0,12,,,,
,0.46,23.0,BLR,2022-12-13,1,Medium,27.0,daily,,,0,12,,,,
,0.5556,20.0,BLR,2022-12-14,2,Medium,16.0,daily,,,0,12,,,,
,0.4815,26.0,BLR,2022-12-15,3,Medium,28.0,daily,,,0,12,,,,
,0.5082,31.0,BLR,2022-12-16,4,Medium,30.0,daily,,,0,12,,,,
,0.3878,19.0,BLR,2022-12-17,5,Medium,30.0,daily,,,1,12,,,,
