date,day_of_week,month,is_weekend,city,demand_level,reg_rider,reg_driver,rider_to_driver_ratio,done_ride,cancel_ride,bkng_cancel_rate
2024-12-19,3,12,0,HYD,Medium,302,135,2.237037037037037,,,
2024-12-20,4,12,0,HYD,Medium,326,125,2.608,,,
2024-12-21,5,12,1,HYD,Medium,402,94,4.276595744680851,,,
2024-12-22,6,12,1,HYD,Medium,372,31,12.0,,,
2024-12-23,0,12,0,HYD,Medium,298,86,3.4651162790697674,,,
2024-12-24,1,12,0,HYD,Medium,259,63,4.111111111111111,,,
2024-12-25,2,12,0,HYD,Medium,262,37,7.081081081081081,,,
2024-12-26,3,12,0,HYD,Medium,361,40,9.025,,,
2024-12-27,4,12,0,HYD,Medium,304,60,5.066666666666666,,,
2024-12-28,5,12,1,HYD,Medium,429,61,7.032786885245901,,,
2024-12-29,6,12,1,HYD,High,921,63,14.61904761904762,,,
2024-12-30,0,12,0,HYD,High,780,67,11.64179104477612,,,
2024-12-31,1,12,0,HYD,Medium,456,51,8.941176470588236,,,
2025-01-01,2,1,0,HYD,High,560,21,26.666666666666668,,,
2025-01-02,3,1,0,HYD,Medium,478,50,9.56,,,
2025-01-03,4,1,0,HYD,Medium,418,55,7.6,,,
2025-01-04,5,1,1,HYD,Medium,433,60,7.216666666666667,,,
2025-01-05,6,1,1,HYD,Medium,350,51,6.862745098039215,,,
2025-01-06,0,1,0,HYD,Medium,309,41,7.536585365853658,,,
2025-01-07,1,1,0,HYD,Medium,261,65,4.015384615384615,,,
2025-01-08,2,1,0,HYD,Medium,254,40,6.35,,,
2025-01-09,3,1,0,HYD,Medium,242,40,6.05,,,
2025-01-10,4,1,0,HYD,Medium,303,41,7.390243902439025,,,
2025-01-11,5,1,1,HYD,Medium,304,37,8.216216216216216,,,
2025-01-12,6,1,1,HYD,Medium,211,24,8.791666666666666,,,
2025-01-13,0,1,0,HYD,Medium,191,23,8.304347826086957,,,
2025-01-14,1,1,0,HYD,Medium,198,14,14.142857142857142,,,
2025-01-15,2,1,0,HYD,Medium,261,21,12.428571428571429,,,
2025-01-16,3,1,0,HYD,Medium,289,22,13.136363636363637,,,
2025-01-17,4,1,0,HYD,Medium,224,41,5.463414634146342,,,
2025-01-18,5,1,1,HYD,Medium,324,48,6.75,,,
2025-01-19,6,1,1,HYD,Medium,291,38,7.657894736842105,,,
2025-01-20,0,1,0,HYD,Medium,280,31,9.03225806451613,,,
2025-01-21,1,1,0,HYD,Medium,211,32,6.59375,,,
2025-01-22,2,1,0,HYD,Medium,229,33,6.9393939393939394,,,
2025-01-23,3,1,0,HYD,Medium,185,48,3.8541666666666665,,,
2025-01-24,4,1,0,HYD,Medium,237,39,6.076923076923077,,,
2025-01-25,5,1,1,HYD,Medium,237,52,4.557692307692308,,,
2025-01-26,6,1,1,HYD,Medium,247,41,6.024390243902439,,,
2025-01-27,0,1,0,HYD,Medium,229,45,5.088888888888889,,,
2025-01-28,1,1,0,HYD,Medium,188,23,8.173913043478262,,,
2025-01-29,2,1,0,HYD,Medium,219,45,4.866666666666666,,,
2025-01-30,3,1,0,HYD,Medium,314,39,8.051282051282051,,,
2025-01-31,4,1,0,HYD,Medium,326,46,7.086956521739131,,,
2025-02-01,5,2,1,HYD,Medium,364,34,10.705882352941176,,,
2025-02-02,6,2,1,HYD,Medium,369,31,11.903225806451612,,,
2025-02-03,0,2,0,HYD,Medium,325,26,12.5,,,
2025-02-04,1,2,0,HYD,Medium,284,24,11.833333333333334,,,
2025-02-05,2,2,0,HYD,Medium,259,44,5.886363636363637,,,
2025-02-06,3,2,0,HYD,Medium,279,30,9.3,,,
2025-02-07,4,2,0,HYD,Medium,260,29,8.96551724137931,,,
2025-02-08,5,2,1,HYD,Medium,285,30,9.5,,,
2025-02-09,6,2,1,HYD,Medium,275,30,9.166666666666666,,,
2025-02-10,0,2,0,HYD,Medium,248,15,16.533333333333335,,,
2025-02-11,1,2,0,HYD,Medium,229,33,6.9393939393939394,,,
2025-02-12,2,2,0,HYD,Medium,238,23,10.347826086956522,,,
2025-02-13,3,2,0,HYD,Medium,207,31,6.67741935483871,,,
2025-02-14,4,2,0,HYD,Medium,227,15,15.133333333333333,,,
2025-02-15,5,2,1,HYD,Medium,244,23,10.608695652173912,,,
2025-02-16,6,2,1,HYD,Medium,271,16,16.9375,,,
2025-02-17,0,2,0,HYD,Medium,260,16,16.25,,,
2025-02-18,1,2,0,HYD,Medium,196,15,13.066666666666666,,,
2025-02-19,2,2,0,HYD,Medium,177,17,10.411764705882351,,,
2025-02-20,3,2,0,HYD,Medium,198,22,9.0,,,
2025-02-21,4,2,0,HYD,Medium,231,30,7.7,,,
2025-02-22,5,2,1,HYD,Medium,234,34,6.882352941176471,,,
2025-02-23,6,2,1,HYD,Medium,248,14,17.714285714285715,,,
2025-02-24,0,2,0,HYD,Medium,233,28,8.321428571428571,,,
2025-02-25,1,2,0,HYD,Medium,184,23,8.0,,,
2025-02-26,2,2,0,HYD,Low,133,26,5.115384615384615,,,
2025-02-27,3,2,0,HYD,Low,151,28,5.392857142857143,,,
2025-02-28,4,2,0,HYD,Low,161,24,6.708333333333333,,,
2025-03-01,5,3,1,HYD,Medium,193,8,24.125,,,
2025-03-02,6,3,1,HYD,Low,167,9,18.55555555555556,,,
2025-03-03,0,3,0,HYD,Medium,196,8,24.5,,,
2025-03-04,1,3,0,HYD,Low,157,9,17.444444444444443,,,
2025-03-05,2,3,0,HYD,Low,161,11,14.636363636363637,,,
2025-03-06,3,3,0,HYD,Low,167,4,41.75,,,
2025-03-07,4,3,0,HYD,Medium,328,15,21.866666666666667,,,
2025-03-08,5,3,1,HYD,Medium,230,8,28.75,,,
2025-03-09,6,3,1,HYD,Medium,196,8,24.5,,,
2025-03-10,0,3,0,HYD,Medium,274,6,45.66666666666666,,,
2025-03-11,1,3,0,HYD,Medium,309,16,19.3125,,,
2025-03-12,2,3,0,HYD,Medium,384,18,21.33333333333333,,,
2025-03-13,3,3,0,HYD,Medium,364,15,24.266666666666666,,,
2025-03-14,4,3,0,HYD,Medium,190,7,27.142857142857142,,,
2025-03-15,5,3,1,HYD,Low,176,7,25.142857142857142,,,
2025-03-16,6,3,1,HYD,Medium,195,9,21.666666666666668,,,
2025-03-17,0,3,0,HYD,Medium,232,12,19.33333333333333,,,
2025-03-18,1,3,0,HYD,Medium,178,9,19.77777777777778,,,
2025-03-19,2,3,0,HYD,Medium,199,12,16.583333333333332,,,
2025-03-20,3,3,0,HYD,Low,147,12,12.25,,,
2025-03-21,4,3,0,HYD,Low,147,17,8.647058823529411,,,
2025-03-22,5,3,1,HYD,Medium,187,10,18.7,,,
2025-03-23,6,3,1,HYD,Medium,189,16,11.8125,,,
2025-03-24,0,3,0,HYD,Medium,177,12,14.75,,,
2025-03-25,1,3,0,HYD,Low,160,10,16.0,,,
2025-03-26,2,3,0,HYD,Low,158,24,6.583333333333333,,,
2025-03-27,3,3,0,HYD,Medium,178,13,13.692307692307692,,,
2025-03-28,4,3,0,HYD,Medium,197,8,24.625,,,
2025-03-29,5,3,1,HYD,Medium,180,29,6.206896551724138,,,
2025-03-30,6,3,1,HYD,Low,170,19,8.947368421052632,,,
2025-03-31,0,3,0,HYD,Medium,187,26,7.1923076923076925,,,
2025-04-01,1,4,0,HYD,Medium,217,13,16.692307692307693,,,
2025-04-02,2,4,0,HYD,Medium,241,13,18.53846153846154,,,
2025-04-03,3,4,0,HYD,Medium,422,8,52.75,,,
2025-04-04,4,4,0,HYD,Medium,215,18,11.944444444444445,,,
2025-04-05,5,4,1,HYD,Medium,182,21,8.666666666666666,,,
2025-04-06,6,4,1,HYD,Medium,190,40,4.75,,,
2025-04-07,0,4,0,HYD,Medium,223,19,11.736842105263158,,,
2025-04-08,1,4,0,HYD,Medium,181,18,10.055555555555555,,,
2025-04-09,2,4,0,HYD,Medium,199,21,9.476190476190476,,,
2025-04-10,3,4,0,HYD,Medium,228,23,9.91304347826087,,,
2025-04-11,4,4,0,HYD,Medium,207,28,7.392857142857143,,,
2025-04-12,5,4,1,HYD,Medium,189,22,8.590909090909092,,,
2025-04-13,6,4,1,HYD,Medium,187,15,12.466666666666669,,,
2025-04-14,0,4,0,HYD,Low,175,32,5.46875,,,
2025-04-15,1,4,0,HYD,Medium,196,27,7.2592592592592595,,,
2025-04-16,2,4,0,HYD,Medium,211,23,9.173913043478262,,,
2025-04-17,3,4,0,HYD,Medium,178,21,8.476190476190476,,,
2025-04-18,4,4,0,HYD,Medium,250,18,13.88888888888889,,,
2025-04-19,5,4,1,HYD,Medium,186,17,10.941176470588236,,,
2025-04-20,6,4,1,HYD,Medium,208,14,14.857142857142858,,,
2025-04-21,0,4,0,HYD,Medium,198,8,24.75,,,
2025-04-22,1,4,0,HYD,Low,154,10,15.4,,,
2025-04-23,2,4,0,HYD,Medium,233,19,12.263157894736842,,,
2025-04-24,3,4,0,HYD,Low,171,25,6.84,,,
2025-04-25,4,4,0,HYD,Low,161,10,16.1,,,
2025-04-26,5,4,1,HYD,Low,135,13,10.384615384615383,,,
2025-04-27,6,4,1,HYD,Low,146,20,7.3,,,
2025-04-28,0,4,0,HYD,Medium,179,19,9.421052631578949,,,
2025-04-29,1,4,0,HYD,Low,166,18,9.22222222222222,,,
2025-04-30,2,4,0,HYD,Medium,210,11,19.09090909090909,,,
2025-05-01,3,5,0,HYD,Low,168,9,18.666666666666668,,,
2025-05-02,4,5,0,HYD,Low,168,15,11.2,,,
2025-05-03,5,5,1,HYD,Medium,212,18,11.77777777777778,,,
2025-05-04,6,5,1,HYD,Low,173,12,14.416666666666666,,,
2025-05-05,0,5,0,HYD,Medium,215,13,16.53846153846154,,,
2025-05-06,1,5,0,HYD,Low,173,14,12.357142857142858,,,
2025-05-07,2,5,0,HYD,Low,158,15,10.533333333333331,,,
2025-05-08,3,5,0,HYD,Low,175,10,17.5,,,
2025-05-09,4,5,0,HYD,Medium,192,15,12.8,,,
2025-05-10,5,5,1,HYD,Low,162,16,10.125,,,
2025-05-11,6,5,1,HYD,Medium,188,9,20.88888888888889,,,
2025-05-12,0,5,0,HYD,Medium,178,14,12.714285714285714,,,
2025-05-13,1,5,0,HYD,Low,175,11,15.909090909090908,,,
2025-05-14,2,5,0,HYD,Medium,190,17,11.176470588235292,,,
2025-05-15,3,5,0,HYD,Medium,189,13,14.538461538461538,,,
2025-05-16,4,5,0,HYD,Medium,187,13,14.384615384615383,,,
2025-05-17,5,5,1,HYD,Medium,197,21,9.38095238095238,,,
2025-05-18,6,5,1,HYD,Medium,188,16,11.75,,,
2025-05-19,0,5,0,HYD,Medium,201,16,12.5625,,,
2025-05-20,1,5,0,HYD,Low,163,7,23.285714285714285,,,
2025-05-21,2,5,0,HYD,Medium,234,12,19.5,,,
2025-05-22,3,5,0,HYD,Medium,199,14,14.214285714285714,,,
2025-05-23,4,5,0,HYD,Low,164,13,12.615384615384617,,,
2025-05-24,5,5,1,HYD,Medium,208,15,13.866666666666667,,,
2025-05-25,6,5,1,HYD,Medium,200,11,18.181818181818183,,,
2025-05-26,0,5,0,HYD,Medium,197,14,14.071428571428571,,,
2025-05-27,1,5,0,HYD,Medium,188,20,9.4,,,
2025-05-28,2,5,0,HYD,Medium,178,17,10.470588235294118,,,
2025-05-29,3,5,0,HYD,Low,173,9,19.22222222222222,,,
2025-05-30,4,5,0,HYD,Low,133,12,11.083333333333334,,,
2025-05-31,5,5,1,HYD,Low,160,15,10.666666666666666,,,
2025-06-01,6,6,1,HYD,Low,154,10,15.4,,,
2025-06-02,0,6,0,HYD,Medium,194,18,10.77777777777778,,,
2025-06-03,1,6,0,HYD,Low,145,17,8.529411764705882,,,
2025-06-04,2,6,0,HYD,Low,163,13,12.538461538461538,,,
2025-06-05,3,6,0,HYD,Medium,193,10,19.3,,,
2025-06-06,4,6,0,HYD,Medium,206,7,29.428571428571427,,,
2025-06-07,5,6,1,HYD,Medium,203,10,20.3,,,
2025-06-08,6,6,1,HYD,Medium,206,10,20.6,,,
2025-06-09,0,6,0,HYD,Medium,255,13,19.615384615384617,,,
2025-06-10,1,6,0,HYD,Medium,186,19,9.789473684210526,,,
2025-06-11,2,6,0,HYD,Medium,213,16,13.3125,,,
2025-06-12,3,6,0,HYD,Medium,186,19,9.789473684210526,,,
2025-06-13,4,6,0,HYD,Low,150,10,15.0,,,
2025-06-14,5,6,1,HYD,Low,176,24,7.333333333333333,,,
2025-06-15,6,6,1,HYD,Low,164,20,8.2,,,
2025-06-16,0,6,0,HYD,Medium,198,16,12.375,,,
2025-06-17,1,6,0,HYD,Low,168,25,6.72,,,
2025-06-18,2,6,0,HYD,Low,175,24,7.291666666666667,,,
2025-06-19,3,6,0,HYD,Low,160,16,10.0,,,
2025-06-20,4,6,0,HYD,Low,165,21,7.857142857142857,,,
2025-06-21,5,6,1,HYD,Medium,196,11,17.818181818181817,,,
2025-06-22,6,6,1,HYD,Low,170,27,6.296296296296297,,,
2025-06-23,0,6,0,HYD,Medium,181,13,13.923076923076923,,,
2025-06-24,1,6,0,HYD,Low,144,31,4.645161290322581,,,
2025-06-25,2,6,0,HYD,Medium,189,70,2.7,,,
2025-06-26,3,6,0,HYD,Low,153,25,6.12,,,
2025-06-27,4,6,0,HYD,Low,153,20,7.65,,,
2025-06-28,5,6,1,HYD,Low,160,24,6.666666666666667,,,
2025-06-29,6,6,1,HYD,Low,156,32,4.875,,,
2025-06-30,0,6,0,HYD,Medium,260,7,37.142857142857146,,,
2025-07-01,1,7,0,HYD,Medium,255,21,12.142857142857142,,,
2025-07-02,2,7,0,HYD,Medium,226,5,45.2,,,
2025-07-03,3,7,0,HYD,Low,147,21,7.0,,,
2025-07-04,4,7,0,HYD,Low,148,14,10.571428571428571,,,
2025-07-05,5,7,1,HYD,Low,148,14,10.571428571428571,,,
2025-07-06,6,7,1,HYD,Low,156,11,14.181818181818182,,,
2025-07-07,0,7,0,HYD,Low,165,13,12.692307692307692,,,
2025-07-08,1,7,0,HYD,Low,147,14,10.5,,,
2025-07-09,2,7,0,HYD,Low,149,14,10.642857142857142,,,
2025-07-10,3,7,0,HYD,Low,130,16,8.125,,,
2025-07-11,4,7,0,HYD,Low,160,15,10.666666666666666,,,
2025-07-12,5,7,1,HYD,Low,152,13,11.692307692307692,,,
2025-07-13,6,7,1,HYD,Low,158,11,14.363636363636363,,,
2025-07-14,0,7,0,HYD,Low,145,29,5.0,,,
2025-07-15,1,7,0,HYD,Low,155,31,5.0,,,
2025-07-16,2,7,0,HYD,Low,147,34,4.323529411764706,,,
2025-07-17,3,7,0,HYD,Medium,188,15,12.533333333333331,,,
2025-07-18,4,7,0,HYD,Medium,441,9,49.0,,,
2025-07-19,5,7,1,HYD,Medium,241,33,7.303030303030303,,,
2025-07-20,6,7,1,HYD,Medium,196,6,32.666666666666664,,,
2025-07-21,0,7,0,HYD,Medium,184,15,12.266666666666667,,,
2025-07-22,1,7,0,HYD,Medium,187,22,8.5,,,
2025-07-23,2,7,0,HYD,Medium,199,25,7.96,,,
2025-07-24,3,7,0,HYD,Medium,265,31,8.548387096774194,,,
2025-07-25,4,7,0,HYD,Medium,189,14,13.5,,,
2025-07-26,5,7,1,HYD,Medium,223,26,8.576923076923077,,,
2025-07-27,6,7,1,HYD,Low,156,22,7.090909090909091,,,
2025-07-28,0,7,0,HYD,Low,140,11,12.727272727272728,,,
2025-07-29,1,7,0,HYD,Low,127,18,7.055555555555555,,,
2025-07-30,2,7,0,HYD,Low,170,13,13.076923076923077,,,
2025-07-31,3,7,0,HYD,Low,145,15,9.666666666666666,,,
2025-08-01,4,8,0,HYD,Low,145,15,9.666666666666666,,,
2025-08-02,5,8,1,HYD,Low,151,24,6.291666666666667,,,
2025-08-03,6,8,1,HYD,Medium,182,8,22.75,,,
2025-08-04,0,8,0,HYD,Medium,371,22,16.863636363636363,,,
2025-08-05,1,8,0,HYD,Low,164,14,11.714285714285714,,,
2025-08-06,2,8,0,HYD,Low,151,12,12.583333333333334,,,
2025-08-07,3,8,0,HYD,Medium,442,14,31.571428571428573,,,
2025-08-08,4,8,0,HYD,Medium,178,4,44.5,,,
2025-08-09,5,8,1,HYD,High,576,5,115.2,,,
2025-08-10,6,8,1,HYD,Medium,302,2,151.0,,,
2025-08-11,0,8,0,HYD,Medium,339,3,113.0,,,
2025-08-12,1,8,0,HYD,Medium,180,5,36.0,,,
2025-08-13,2,8,0,HYD,Medium,210,1,210.0,,,
2025-08-14,3,8,0,HYD,Medium,195,6,32.5,,,
2025-08-15,4,8,0,HYD,Low,175,5,35.0,,,
2025-08-16,5,8,1,HYD,Low,148,9,16.444444444444443,,,
2025-08-17,6,8,1,HYD,Medium,189,4,47.25,,,
2025-08-18,0,8,0,HYD,Medium,248,3,82.66666666666667,,,
2025-08-19,1,8,0,HYD,Low,174,2,87.0,,,
2025-08-20,2,8,0,HYD,Low,151,2,75.5,,,
2025-08-21,3,8,0,HYD,Low,125,4,31.25,,,
2025-08-22,4,8,0,HYD,Low,123,32,3.84375,,,
2025-08-23,5,8,1,HYD,Low,127,18,7.055555555555555,,,
2025-08-24,6,8,1,HYD,Low,119,19,6.2631578947368425,,,
2025-08-25,0,8,0,HYD,Low,129,14,9.214285714285714,,,
2025-08-26,1,8,0,HYD,Low,153,9,17.0,,,
2025-08-27,2,8,0,HYD,Low,116,12,9.666666666666666,,,
2025-08-28,3,8,0,HYD,Low,110,18,6.111111111111111,,,
2025-08-29,4,8,0,HYD,Low,114,13,8.76923076923077,,,
2025-08-30,5,8,1,HYD,Low,126,17,7.411764705882353,,,
2025-08-31,6,8,1,HYD,Low,133,8,16.625,,,
2025-09-01,0,9,0,HYD,Low,130,9,14.444444444444445,,,
2025-09-02,1,9,0,HYD,Low,160,10,16.0,,,
2025-09-03,2,9,0,HYD,Low,114,11,10.363636363636363,,,
2025-09-04,3,9,0,HYD,Low,114,8,14.25,,,
2025-09-05,4,9,0,HYD,Low,130,11,11.818181818181818,,,
2025-09-06,5,9,1,HYD,Low,116,7,16.571428571428573,,,
2025-09-07,6,9,1,HYD,Low,115,17,6.764705882352941,,,
2025-09-08,0,9,0,HYD,Low,127,15,8.466666666666667,,,
2025-09-09,1,9,0,HYD,Low,131,10,13.1,,,
2025-09-10,2,9,0,HYD,Low,128,11,11.636363636363637,,,
2025-09-11,3,9,0,HYD,Medium,222,19,11.68421052631579,,,
2025-09-12,4,9,0,HYD,Low,112,13,8.615384615384615,,,
2025-09-13,5,9,1,HYD,Medium,183,20,9.15,,,
2025-09-14,6,9,1,HYD,Low,175,8,21.875,,,
2025-09-15,0,9,0,HYD,Low,156,16,9.75,,,
2025-09-16,1,9,0,HYD,Low,126,17,7.411764705882353,,,
2025-09-17,2,9,0,HYD,Low,170,15,11.333333333333334,,,
2025-09-18,3,9,0,HYD,Medium,178,7,25.428571428571427,,,
2025-09-19,4,9,0,HYD,Low,114,10,11.4,,,
2025-09-20,5,9,1,HYD,Low,127,15,8.466666666666667,,,
2025-09-21,6,9,1,HYD,Low,132,13,10.153846153846152,,,
2025-09-22,0,9,0,HYD,Medium,199,10,19.9,,,
2025-09-23,1,9,0,HYD,Low,123,9,13.666666666666666,,,
2025-09-24,2,9,0,HYD,Low,124,8,15.5,,,
2025-09-25,3,9,0,HYD,Low,146,15,9.733333333333333,,,
2025-09-26,4,9,0,HYD,Medium,211,9,23.444444444444443,,,
2025-09-27,5,9,1,HYD,Medium,188,10,18.8,,,
2025-09-28,6,9,1,HYD,Low,124,9,13.77777777777778,,,
2025-09-29,0,9,0,HYD,Low,126,14,9.0,,,
2025-09-30,1,9,0,HYD,Low,117,10,11.7,,,
2025-10-01,2,10,0,HYD,Low,146,6,24.33333333333333,,,
2025-10-02,3,10,0,HYD,Low,141,8,17.625,,,
2025-10-03,4,10,0,HYD,Low,136,3,45.333333333333336,,,
2025-10-04,5,10,1,HYD,Low,136,7,19.428571428571427,,,
2025-10-05,6,10,1,HYD,Medium,183,7,26.142857142857142,,,
2025-10-06,0,10,0,HYD,Medium,205,5,41.0,,,
2025-10-07,1,10,0,HYD,Low,161,22,7.318181818181818,,,
2025-10-08,2,10,0,HYD,Medium,184,11,16.727272727272727,,,
2025-10-09,3,10,0,HYD,Low,129,7,18.428571428571427,,,
2025-10-10,4,10,0,HYD,Low,94,8,11.75,,,
2025-10-11,5,10,1,HYD,Low,148,7,21.142857142857142,,,
2025-10-12,6,10,1,HYD,Low,131,7,18.714285714285715,,,
2025-10-13,0,10,0,HYD,Low,151,10,15.1,,,
2025-10-14,1,10,0,HYD,Low,124,8,15.5,,,
2025-10-15,2,10,0,HYD,Low,142,14,10.142857142857142,,,
2025-10-16,3,10,0,HYD,Low,135,15,9.0,,,
2025-10-17,4,10,0,HYD,Low,139,7,19.857142857142858,,,
2025-10-18,5,10,1,HYD,Low,170,9,18.88888888888889,,,
2025-10-19,6,10,1,HYD,Low,123,10,12.3,,,
2025-10-20,0,10,0,HYD,Low,96,6,16.0,,,
2025-10-21,1,10,0,HYD,Low,126,8,15.75,,,
2025-10-22,2,10,0,HYD,Low,127,11,11.545454545454543,,,
2025-10-23,3,10,0,HYD,Low,117,8,14.625,,,
2025-10-24,4,10,0,HYD,Low,125,11,11.363636363636363,,,
2025-10-25,5,10,1,HYD,Low,134,15,8.933333333333334,,,
2025-10-26,6,10,1,HYD,Low,145,10,14.5,,,
2025-10-27,0,10,0,HYD,Low,149,6,24.83333333333333,,,
2025-10-28,1,10,0,HYD,Low,131,11,11.909090909090908,,,
2025-10-29,2,10,0,HYD,Medium,242,11,22.0,,,
2025-10-30,3,10,0,HYD,Low,122,15,8.133333333333333,,,
2025-10-31,4,10,0,HYD,Low,115,13,8.846153846153847,,,
2025-11-01,5,11,1,HYD,Low,142,15,9.466666666666669,,,
2025-11-02,6,11,1,HYD,Low,146,4,36.5,,,
2025-11-03,0,11,0,HYD,Low,132,8,16.5,,,
2025-11-04,1,11,0,HYD,Low,123,8,15.375,,,
2025-11-05,2,11,0,HYD,Low,96,11,8.727272727272727,,,
2025-11-06,3,11,0,HYD,Low,128,14,9.142857142857142,,,
2025-11-07,4,11,0,HYD,Low,120,7,17.142857142857142,,,
2025-11-08,5,11,1,HYD,Low,132,9,14.666666666666666,,,
2025-11-09,6,11,1,HYD,Low,101,6,16.833333333333332,,,
2025-11-10,0,11,0,HYD,Low,115,6,19.166666666666668,,,
2025-11-11,1,11,0,HYD,Low,93,8,11.625,,,
2025-11-12,2,11,0,HYD,Low,102,8,12.75,,,
2025-11-13,3,11,0,HYD,Low,106,4,26.5,,,
2025-11-14,4,11,0,HYD,Low,117,11,10.636363636363637,,,
2025-11-15,5,11,1,HYD,Low,139,8,17.375,,,
2025-11-16,6,11,1,HYD,Low,122,4,30.5,,,
2025-11-17,0,11,0,HYD,Low,118,9,13.11111111111111,,,
2025-11-18,1,11,0,HYD,Low,81,6,13.5,,,
2025-11-19,2,11,0,HYD,Low,96,8,12.0,,,
2025-11-20,3,11,0,HYD,Low,114,9,12.666666666666666,,,
2025-11-21,4,11,0,HYD,Low,77,9,8.555555555555555,,,
2025-11-22,5,11,1,HYD,Low,107,13,8.23076923076923,,,
2025-11-23,6,11,1,HYD,Low,114,6,19.0,,,
2025-11-24,0,11,0,HYD,Low,82,7,11.714285714285714,,,
2025-11-25,1,11,0,HYD,Low,80,9,8.88888888888889,,,
2025-11-26,2,11,0,HYD,Low,105,6,17.5,,,
2025-11-27,3,11,0,HYD,Low,112,14,8.0,,,
2025-11-28,4,11,0,HYD,Low,124,26,4.769230769230769,,,
2025-11-29,5,11,1,HYD,Low,101,16,6.3125,,,
2025-11-30,6,11,1,HYD,Low,120,9,13.333333333333334,,,
2025-12-01,0,12,0,HYD,Low,133,21,6.333333333333333,,,
2025-12-02,1,12,0,HYD,Low,109,13,8.384615384615385,,,
2025-12-03,2,12,0,HYD,Low,98,14,7.0,,,
2025-12-04,3,12,0,HYD,Low,103,11,9.363636363636363,,,
2025-12-05,4,12,0,HYD,Low,105,12,8.75,,,
2025-12-06,5,12,1,HYD,Low,127,15,8.466666666666667,,,
2025-12-07,6,12,1,HYD,Low,111,13,8.538461538461538,,,
2025-12-08,0,12,0,HYD,Low,96,10,9.6,,,
2025-12-09,1,12,0,HYD,Low,126,27,4.666666666666667,,,
2025-12-10,2,12,0,HYD,Low,130,21,6.190476190476191,,,
2025-12-11,3,12,0,HYD,Low,96,14,6.857142857142857,,,
2025-12-12,4,12,0,HYD,Low,111,12,9.25,,,
2025-12-13,5,12,1,HYD,Low,135,13,10.384615384615383,,,
2025-12-14,6,12,1,HYD,Low,115,6,19.166666666666668,,,
2025-12-15,0,12,0,HYD,Low,106,9,11.77777777777778,,,
2025-12-16,1,12,0,HYD,Low,94,8,11.75,,,
2025-12-17,2,12,0,HYD,Low,97,6,16.166666666666668,,,
2025-12-18,3,12,0,HYD,Low,94,6,15.666666666666666,,,
2025-12-19,4,12,0,HYD,Low,85,12,7.083333333333333,,,
2025-12-20,5,12,1,HYD,Low,98,2,49.0,,,
2025-12-21,6,12,1,HYD,Low,103,11,9.363636363636363,,,
2025-12-22,0,12,0,HYD,Low,110,10,11.0,,,
2025-12-23,1,12,0,HYD,Low,94,15,6.266666666666667,,,
2025-12-24,2,12,0,HYD,Low,132,24,5.5,,,
2025-12-25,3,12,0,HYD,Low,119,25,4.76,,,
2025-12-26,4,12,0,HYD,Low,106,13,8.153846153846153,,,
2025-12-27,5,12,1,HYD,Low,112,24,4.666666666666667,,,
2025-12-28,6,12,1,HYD,Low,115,20,5.75,,,
2025-12-29,0,12,0,HYD,Low,95,16,5.9375,,,
2025-12-30,1,12,0,HYD,Low,78,20,3.9,,,
2025-12-31,2,12,0,HYD,Low,82,24,3.4166666666666665,,,
2026-01-01,3,1,0,HYD,Low,108,7,15.428571428571429,,,
2026-01-02,4,1,0,HYD,Low,110,25,4.4,,,
2026-01-03,5,1,1,HYD,Low,107,36,2.9722222222222223,,,
2026-01-04,6,1,1,HYD,Low,90,27,3.333333333333333,,,
2026-01-05,0,1,0,HYD,Low,97,25,3.88,,,
2026-01-06,1,1,0,HYD,Low,88,24,3.6666666666666665,,,
2026-01-07,2,1,0,HYD,Low,112,30,3.733333333333333,,,
2026-01-08,3,1,0,HYD,Low,113,18,6.277777777777778,,,
2026-01-09,4,1,0,HYD,Low,164,21,7.809523809523809,,,
2026-01-10,5,1,1,HYD,Low,112,19,5.894736842105263,,,
2026-01-11,6,1,1,HYD,Low,114,21,5.428571428571429,,,
2026-01-12,0,1,0,HYD,Low,122,11,11.090909090909092,,,
2026-01-13,1,1,0,HYD,Low,84,15,5.6,,,
2026-01-14,2,1,0,HYD,Low,98,10,9.8,,,
2026-01-15,3,1,0,HYD,Low,122,4,30.5,,,
2026-01-16,4,1,0,HYD,Low,84,8,10.5,,,
2026-01-17,5,1,1,HYD,Low,108,13,8.307692307692308,,,
2026-01-18,6,1,1,HYD,Low,109,10,10.9,,,
2026-01-19,0,1,0,HYD,Low,176,8,22.0,,,
2026-01-20,1,1,0,HYD,Medium,214,16,13.375,,,
2026-01-21,2,1,0,HYD,Low,132,14,9.428571428571429,,,
2026-01-22,3,1,0,HYD,Low,134,18,7.444444444444445,,,
2026-01-23,4,1,0,HYD,Low,130,14,9.285714285714286,,,
2026-01-24,5,1,1,HYD,Low,121,11,11.0,,,
2026-01-25,6,1,1,HYD,Low,150,19,7.894736842105263,,,
2026-01-26,0,1,0,HYD,Low,140,39,3.58974358974359,,,
2026-01-27,1,1,0,HYD,Low,134,43,3.116279069767442,,,
2026-01-28,2,1,0,HYD,Low,109,16,6.8125,,,
2026-01-29,3,1,0,HYD,Low,90,22,4.090909090909091,,,
2026-01-30,4,1,0,HYD,Low,116,31,3.741935483870968,,,
2026-01-31,5,1,1,HYD,Low,103,40,2.575,,,
