ac_num,date,hour,srch_rqst,srch_which_got_e,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,drvr_cancel,rider_cancel,cnvr_rate,bkng_cancel_rate,q_accept_rate
174,2025-06-09,5,662,661,440,212,210,139,34448,71,38,33,0.21,0.3381,0.4818
174,2025-06-09,6,1492,1487,1013,462,461,328,72418,133,66,67,0.2198,0.2885,0.4561
174,2025-06-09,7,4491,4482,3438,1093,1091,707,158593,383,234,149,0.1574,0.3511,0.3179
174,2025-06-09,8,10408,10404,8163,1639,1634,1032,242693,602,364,237,0.0992,0.3684,0.2008
174,2025-06-09,9,13410,13388,10787,1951,1945,1139,264164,806,485,320,0.0849,0.4144,0.1809
174,2025-06-09,10,9896,9880,7843,1964,1955,1208,246238,747,416,331,0.1221,0.3821,0.2504
174,2025-06-09,11,5087,5076,3706,1642,1637,1101,185633,536,297,239,0.2164,0.3274,0.4431
174,2025-06-09,12,3858,3839,2769,1478,1469,1020,168866,449,240,208,0.2644,0.3057,0.5338
174,2025-06-09,13,3070,3051,2222,1396,1387,997,163909,390,205,185,0.3248,0.2812,0.6283
174,2025-06-09,14,3139,3125,2146,1418,1413,1002,170620,411,227,184,0.3192,0.2909,0.6608
174,2025-06-09,15,5851,5849,4504,2032,2023,1277,240250,746,460,281,0.2183,0.3688,0.4512
174,2025-06-09,16,18741,18696,15100,2243,2229,1220,280648,1009,666,341,0.0651,0.4527,0.1485
174,2025-06-09,17,24006,23992,20038,1629,1626,930,218215,696,469,226,0.0387,0.428,0.0813
174,2025-06-09,18,16685,16664,13785,1458,1456,836,184777,620,380,238,0.0501,0.4258,0.1058
174,2025-06-09,19,10378,10370,8332,1475,1468,827,177168,641,381,259,0.0797,0.4366,0.177
174,2025-06-09,20,4585,4584,3498,1112,1102,645,131932,457,253,203,0.1407,0.4147,0.3179
174,2025-06-09,21,1817,1813,1331,730,727,471,85001,256,147,109,0.2592,0.3521,0.5485
174,2025-06-09,22,1082,1077,634,386,386,247,54108,139,68,71,0.2283,0.3601,0.6088
174,2025-06-09,23,490,486,266,161,160,88,16777,72,23,47,0.1796,0.45,0.6053
174,2025-06-10,0,304,297,145,85,85,50,13660,35,14,21,0.1645,0.4118,0.5862
174,2025-06-10,1,154,153,70,40,40,27,10751,13,5,8,0.1753,0.325,0.5714
174,2025-06-10,2,102,101,46,22,21,16,6452,5,2,3,0.1569,0.2381,0.4783
174,2025-06-10,3,92,92,40,15,15,10,4760,5,3,2,0.1087,0.3333,0.375
174,2025-06-10,4,143,142,61,32,32,22,4744,10,0,10,0.1538,0.3125,0.5246
174,2025-06-10,5,393,392,252,131,129,87,21789,42,17,25,0.2214,0.3256,0.5198
174,2025-06-10,6,1121,1121,759,341,339,239,50239,100,46,53,0.2132,0.295,0.4493
174,2025-06-10,7,4044,4038,3055,1031,1029,676,145622,353,215,138,0.1672,0.3431,0.3375
174,2025-06-10,8,11446,11437,9214,1766,1760,1123,264898,637,363,274,0.0981,0.3619,0.1917
174,2025-06-10,9,17860,17831,14885,2082,2077,1184,267961,893,497,395,0.0663,0.4299,0.1399
174,2025-06-10,10,16075,16054,13123,2181,2171,1181,245069,990,533,456,0.0735,0.456,0.1662
174,2025-06-10,11,8576,8552,6613,1878,1866,1131,211538,735,404,330,0.1319,0.3939,0.284
174,2025-06-10,12,5572,5560,4223,1627,1622,1034,163905,588,340,247,0.1856,0.3625,0.3853
174,2025-06-10,13,4219,4206,3081,1570,1558,1058,178721,500,247,251,0.2508,0.3209,0.5096
174,2025-06-10,14,3678,3675,2664,1629,1615,1107,188954,508,268,239,0.301,0.3146,0.6115
174,2025-06-10,15,7075,7056,5410,2138,2126,1287,249085,839,479,358,0.1819,0.3946,0.3952
174,2025-06-10,16,10600,10596,8005,2216,2112,1238,264650,871,529,342,0.1168,0.4124,0.2768
174,2025-06-10,17,10995,10982,8604,1929,1884,1036,210158,783,475,306,0.0942,0.4156,0.2242
174,2025-06-10,18,9846,9831,7717,1825,1815,610,89652,735,432,303,0.062,0.405,0.2365
174,2025-06-10,19,2653,2650,1996,545,540,22,1761,202,92,80,0.0083,0.3741,0.273
175,2025-06-03,0,178,175,85,59,59,38,8427,21,11,10,0.2135,0.3559,0.6941
175,2025-06-03,1,72,72,37,33,33,19,3958,14,8,6,0.2639,0.4242,0.8919
175,2025-06-03,2,48,48,25,21,21,15,6260,6,1,5,0.3125,0.2857,0.84
175,2025-06-03,3,41,37,22,16,16,7,2684,9,2,7,0.1707,0.5625,0.7273
175,2025-06-03,4,102,102,57,46,46,32,9284,14,9,5,0.3137,0.3043,0.807
175,2025-06-03,5,191,187,123,86,83,58,10244,25,9,16,0.3037,0.3012,0.6992
175,2025-06-03,6,300,297,183,148,148,116,22116,32,15,17,0.3867,0.2162,0.8087
175,2025-06-03,7,1297,1292,1007,537,536,360,68081,176,96,80,0.2776,0.3284,0.5333
175,2025-06-03,8,3980,3975,3151,857,856,514,116617,342,195,146,0.1291,0.3995,0.272
175,2025-06-03,9,5540,5529,4332,1011,1004,596,118820,408,236,170,0.1076,0.4064,0.2334
175,2025-06-03,10,4067,4055,3222,1062,1059,667,114826,392,224,168,0.164,0.3702,0.3296
175,2025-06-03,11,2059,2046,1547,813,805,525,78013,280,149,130,0.255,0.3478,0.5255
175,2025-06-03,12,1411,1406,1022,649,649,447,60635,202,126,76,0.3168,0.3112,0.635
175,2025-06-03,13,1349,1345,960,665,663,464,67235,199,109,90,0.344,0.3002,0.6927
175,2025-06-03,14,978,975,662,529,524,396,53524,128,65,63,0.4049,0.2443,0.7991
175,2025-06-03,15,1009,1004,672,554,550,407,57203,143,81,62,0.4034,0.26,0.8244
175,2025-06-03,16,1595,1590,1127,929,923,633,94785,290,165,124,0.3969,0.3142,0.8243
175,2025-06-03,17,2730,2720,1972,1234,1218,789,120762,428,264,164,0.289,0.3514,0.6258
175,2025-06-03,18,5993,5986,4772,1324,1321,801,134997,520,298,221,0.1337,0.3936,0.2775
175,2025-06-03,19,10663,10650,8895,1109,1095,608,113626,484,264,218,0.057,0.442,0.1247
175,2025-06-03,20,4410,4401,3567,719,715,420,69864,295,140,155,0.0952,0.4126,0.2016
175,2025-06-03,21,943,929,703,393,391,226,32201,163,71,90,0.2397,0.4169,0.559
175,2025-06-03,22,517,513,305,246,246,161,27229,85,42,43,0.3114,0.3455,0.8066
175,2025-06-03,23,682,680,525,193,192,116,25692,76,36,32,0.1701,0.3958,0.3676
175,2025-06-09,0,186,182,106,79,79,59,13198,20,9,10,0.3172,0.2532,0.7453
175,2025-06-09,1,162,162,96,75,74,42,9216,32,21,11,0.2593,0.4324,0.7812
175,2025-06-09,2,72,72,39,23,23,17,3807,6,4,2,0.2361,0.2609,0.5897
175,2025-06-09,3,89,88,57,33,33,18,3589,15,5,10,0.2022,0.4545,0.5789
175,2025-06-09,4,223,223,140,67,67,42,11697,25,14,11,0.1883,0.3731,0.4786
175,2025-06-09,5,715,715,533,148,148,86,17580,62,35,27,0.1203,0.4189,0.2777
175,2025-06-09,6,1549,1547,1210,276,276,176,34164,100,46,53,0.1136,0.3623,0.2281
175,2025-06-09,7,3148,3146,2478,595,590,413,83855,177,108,69,0.1312,0.3,0.2401
175,2025-06-09,8,6466,6460,5034,773,772,513,117149,259,140,119,0.0793,0.3355,0.1536
175,2025-06-09,9,7481,7462,5857,902,900,587,118049,313,179,134,0.0785,0.3478,0.154
175,2025-06-09,10,4760,4751,3561,996,990,639,112979,351,184,167,0.1342,0.3545,0.2797
175,2025-06-09,11,2364,2360,1695,867,861,566,90849,295,179,115,0.2394,0.3426,0.5115
175,2025-06-09,12,1384,1376,937,632,627,435,59419,192,118,74,0.3143,0.3062,0.6745
175,2025-06-09,13,1078,1075,740,562,559,419,63106,140,77,63,0.3887,0.2504,0.7595
175,2025-06-09,14,966,964,629,506,505,379,54119,126,81,45,0.3923,0.2495,0.8045
175,2025-06-09,15,1385,1376,946,626,620,432,62199,188,122,65,0.3119,0.3032,0.6617
175,2025-06-09,16,2566,2546,1719,971,957,615,96225,342,193,149,0.2397,0.3574,0.5649
175,2025-06-09,17,3216,3197,2207,1051,1041,675,114935,366,218,147,0.2099,0.3516,0.4762
175,2025-06-09,18,4709,4692,3500,1052,1048,621,104173,427,252,175,0.1319,0.4074,0.3006
175,2025-06-09,19,4030,4025,3009,996,994,576,91670,417,227,190,0.1429,0.4195,0.331
175,2025-06-09,20,1737,1735,1290,736,732,464,67883,268,137,131,0.2671,0.3661,0.5705
175,2025-06-09,21,873,867,604,399,397,245,33601,152,81,70,0.2806,0.3829,0.6606
175,2025-06-09,22,518,515,290,209,208,146,22715,62,29,33,0.2819,0.2981,0.7207
175,2025-06-09,23,245,241,142,109,109,71,11220,38,17,20,0.2898,0.3486,0.7676
175,2025-06-10,0,103,102,47,37,36,26,4348,10,2,8,0.2524,0.2778,0.7872
175,2025-06-10,1,80,79,48,31,31,20,5334,11,7,4,0.25,0.3548,0.6458
175,2025-06-10,2,61,61,44,29,29,18,4104,11,5,6,0.2951,0.3793,0.6591
175,2025-06-10,3,31,31,19,13,13,6,828,7,4,3,0.1935,0.5385,0.6842
175,2025-06-10,4,100,100,51,36,35,21,5728,14,5,9,0.21,0.4,0.7059
175,2025-06-10,5,311,311,208,91,91,72,15398,19,11,8,0.2315,0.2088,0.4375
175,2025-06-10,6,429,422,287,180,180,135,24544,45,28,17,0.3147,0.25,0.6272
175,2025-06-10,7,2025,2020,1486,583,581,409,78218,172,98,74,0.202,0.296,0.3923
175,2025-06-10,8,5314,5311,4103,850,848,526,122723,322,179,143,0.099,0.3797,0.2072
175,2025-06-10,9,7243,7237,5741,1050,1048,638,134788,410,235,175,0.0881,0.3912,0.1829
175,2025-06-10,10,6210,6199,4771,1178,1172,715,132185,456,287,169,0.1151,0.3891,0.2469
175,2025-06-10,11,3036,3027,2195,897,893,562,89852,331,181,150,0.1851,0.3707,0.4087
175,2025-06-10,12,1862,1851,1340,662,660,449,62967,211,116,95,0.2411,0.3197,0.494
175,2025-06-10,13,1426,1419,970,607,603,428,59166,174,93,80,0.3001,0.2886,0.6258
175,2025-06-10,14,1048,1043,721,548,546,396,54419,150,76,74,0.3779,0.2747,0.7601
175,2025-06-10,15,1207,1206,803,563,555,416,57454,139,78,61,0.3447,0.2505,0.7011
175,2025-06-10,16,1568,1564,1006,777,740,532,75253,208,114,93,0.3393,0.2811,0.7724
175,2025-06-10,17,2524,2521,1767,1192,1163,735,108899,400,249,149,0.2912,0.3439,0.6746
175,2025-06-10,18,3455,3445,2444,1172,1167,501,58727,438,233,205,0.145,0.3753,0.4795
175,2025-06-10,19,1120,1119,800,331,331,21,1423,105,38,54,0.0188,0.3172,0.4138
176,2025-06-03,0,53,53,13,9,9,9,2213,0,0,0,0.1698,0.0,0.6923
176,2025-06-03,1,52,52,38,20,20,6,1435,14,6,8,0.1154,0.7,0.5263
176,2025-06-03,2,33,33,16,8,8,5,3355,3,1,2,0.1515,0.375,0.5
176,2025-06-03,3,28,28,9,9,9,7,2897,2,1,1,0.25,0.2222,1.0
176,2025-06-03,4,76,75,35,17,17,15,6093,2,1,1,0.1974,0.1176,0.4857
176,2025-06-03,5,120,119,63,44,44,36,8422,8,5,3,0.3,0.1818,0.6984
176,2025-06-03,6,338,336,198,167,164,133,24298,31,14,17,0.3935,0.189,0.8434
176,2025-06-03,7,1291,1279,957,613,607,435,95227,172,113,59,0.3369,0.2834,0.6405
176,2025-06-03,8,3461,3439,2525,1126,1122,725,154181,396,228,166,0.2095,0.3529,0.4459
176,2025-06-03,9,4461,4446,3329,1127,1122,704,144443,418,252,166,0.1578,0.3725,0.3385
176,2025-06-03,10,3116,3103,2279,850,849,565,108614,284,171,113,0.1813,0.3345,0.373
176,2025-06-03,11,1991,1982,1427,743,738,518,86929,220,148,71,0.2602,0.2981,0.5207
176,2025-06-03,12,1513,1500,1079,619,615,435,67086,180,111,69,0.2875,0.2927,0.5737
176,2025-06-03,13,1326,1322,857,555,554,407,64643,147,84,63,0.3069,0.2653,0.6476
176,2025-06-03,14,1039,1020,675,499,496,345,52342,151,93,58,0.3321,0.3044,0.7393
176,2025-06-03,15,1013,1000,668,503,502,381,59157,121,71,50,0.3761,0.241,0.753
176,2025-06-03,16,1475,1467,971,756,753,535,80540,218,125,93,0.3627,0.2895,0.7786
176,2025-06-03,17,2012,1998,1386,842,839,598,96543,241,142,99,0.2972,0.2872,0.6075
176,2025-06-03,18,2565,2546,1887,968,964,647,94185,317,170,147,0.2522,0.3288,0.513
176,2025-06-03,19,2948,2935,2146,822,810,466,74390,341,171,169,0.1581,0.421,0.383
176,2025-06-03,20,1166,1163,783,386,385,272,43045,113,59,54,0.2333,0.2935,0.493
176,2025-06-03,21,574,561,358,246,243,172,24034,70,39,31,0.2997,0.2881,0.6872
176,2025-06-03,22,310,309,165,110,108,71,12438,37,16,21,0.229,0.3426,0.6667
176,2025-06-03,23,387,383,267,89,89,55,12988,34,13,17,0.1421,0.382,0.3333
176,2025-06-09,0,114,114,63,49,46,27,7111,19,9,10,0.2368,0.413,0.7778
176,2025-06-09,1,87,84,49,20,20,12,4690,8,1,7,0.1379,0.4,0.4082
176,2025-06-09,2,58,58,26,14,14,10,4704,4,2,2,0.1724,0.2857,0.5385
176,2025-06-09,3,88,88,52,15,15,10,4295,5,1,4,0.1136,0.3333,0.2885
176,2025-06-09,4,149,149,83,33,33,21,5234,12,5,7,0.1409,0.3636,0.3976
176,2025-06-09,5,313,313,194,98,98,66,15479,32,17,15,0.2109,0.3265,0.5052
176,2025-06-09,6,756,756,498,273,270,197,40046,73,34,39,0.2606,0.2704,0.5482
176,2025-06-09,7,2680,2667,1998,720,717,464,99424,253,143,110,0.1731,0.3529,0.3604
176,2025-06-09,8,6071,6055,4373,933,928,586,134510,342,208,134,0.0965,0.3685,0.2134
176,2025-06-09,9,6491,6482,4884,949,947,619,131571,328,203,125,0.0954,0.3464,0.1943
176,2025-06-09,10,4196,4175,3061,818,817,538,110286,279,156,123,0.1282,0.3415,0.2672
176,2025-06-09,11,2523,2498,1716,719,719,511,91659,208,130,78,0.2025,0.2893,0.419
176,2025-06-09,12,1593,1580,1073,592,591,409,61918,182,111,71,0.2567,0.308,0.5517
176,2025-06-09,13,1116,1116,692,480,477,349,57434,128,81,47,0.3127,0.2683,0.6936
176,2025-06-09,14,1080,1063,637,487,484,361,54605,123,76,46,0.3343,0.2541,0.7645
176,2025-06-09,15,1205,1182,754,525,522,367,55728,155,90,65,0.3046,0.2969,0.6963
176,2025-06-09,16,2319,2286,1469,828,821,554,86945,266,160,106,0.2389,0.324,0.5636
176,2025-06-09,17,2089,2075,1338,796,794,540,82088,254,174,80,0.2585,0.3199,0.5949
176,2025-06-09,18,1767,1741,1153,777,774,520,79050,254,147,107,0.2943,0.3282,0.6739
176,2025-06-09,19,1245,1234,798,610,604,427,60114,177,110,67,0.343,0.293,0.7644
176,2025-06-09,20,812,799,480,383,381,285,37338,96,59,36,0.351,0.252,0.7979
176,2025-06-09,21,549,538,331,229,228,167,25677,61,40,21,0.3042,0.2675,0.6918
176,2025-06-09,22,348,344,161,117,117,80,17136,37,17,20,0.2299,0.3162,0.7267
176,2025-06-09,23,147,146,48,34,34,25,6276,9,3,6,0.1701,0.2647,0.7083
176,2025-06-10,0,93,91,29,19,19,14,2935,5,3,2,0.1505,0.2632,0.6552
176,2025-06-10,1,37,35,15,11,11,9,3434,2,0,2,0.2432,0.1818,0.7333
176,2025-06-10,2,22,22,7,7,7,5,3153,2,0,2,0.2273,0.2857,1.0
176,2025-06-10,3,46,46,21,12,12,8,3310,4,2,2,0.1739,0.3333,0.5714
176,2025-06-10,4,89,87,51,24,24,18,6848,6,5,1,0.2022,0.25,0.4706
176,2025-06-10,5,163,163,102,69,68,48,8222,20,12,8,0.2945,0.2941,0.6765
176,2025-06-10,6,412,411,235,185,185,138,28200,47,24,23,0.335,0.2541,0.7872
176,2025-06-10,7,1787,1781,1296,614,614,406,88950,208,134,74,0.2272,0.3388,0.4738
176,2025-06-10,8,4008,3980,2929,1061,1058,696,154729,362,216,145,0.1737,0.3422,0.3622
176,2025-06-10,9,5108,5079,3713,1068,1062,692,136502,369,225,144,0.1355,0.3475,0.2876
176,2025-06-10,10,4008,3990,2864,847,847,566,111303,280,173,107,0.1412,0.3306,0.2957
176,2025-06-10,11,2544,2533,1725,751,747,511,87326,236,154,82,0.2009,0.3159,0.4354
176,2025-06-10,12,1708,1694,1218,572,568,403,58097,165,104,61,0.2359,0.2905,0.4696
176,2025-06-10,13,1146,1136,758,512,512,363,58741,149,88,61,0.3168,0.291,0.6755
176,2025-06-10,14,1051,1044,637,432,430,329,47959,101,57,44,0.313,0.2349,0.6782
176,2025-06-10,15,1154,1102,698,482,480,338,49081,142,79,63,0.2929,0.2958,0.6905
176,2025-06-10,16,1603,1579,1023,757,723,521,79514,202,135,66,0.325,0.2794,0.74
176,2025-06-10,17,1962,1924,1207,785,766,530,78879,227,135,92,0.2701,0.2963,0.6504
176,2025-06-10,18,1729,1724,1117,766,756,435,45240,223,132,91,0.2516,0.295,0.6858
176,2025-06-10,19,480,475,275,215,214,20,1234,60,31,24,0.0417,0.2804,0.7818
177,2025-06-03,0,13,13,4,2,2,0,0,2,0,2,0.0,1.0,0.5
177,2025-06-03,1,11,11,6,2,2,2,1146,0,0,0,0.1818,0.0,0.3333
177,2025-06-03,2,11,10,5,0,0,0,0,0,0,0,0.0,0.0,0.0
177,2025-06-03,3,19,19,11,2,2,0,0,2,0,2,0.0,1.0,0.1818
177,2025-06-03,4,25,25,2,0,0,0,0,0,0,0,0.0,0.0,0.0
177,2025-06-03,5,57,57,40,9,9,6,1801,3,1,1,0.1053,0.3333,0.225
177,2025-06-03,6,147,147,96,43,42,34,10054,8,4,4,0.2313,0.1905,0.4479
177,2025-06-03,7,588,584,465,136,135,88,24052,47,26,21,0.1497,0.3481,0.2925
177,2025-06-03,8,1169,1155,881,200,196,118,37715,78,47,31,0.1009,0.398,0.227
177,2025-06-03,9,1306,1283,971,190,190,124,36387,66,35,31,0.0949,0.3474,0.1957
177,2025-06-03,10,948,934,745,149,149,98,24186,51,28,23,0.1034,0.3423,0.2
177,2025-06-03,11,636,627,464,131,131,88,21479,43,25,18,0.1384,0.3282,0.2823
177,2025-06-03,12,552,550,389,144,142,94,20664,48,22,26,0.1703,0.338,0.3702
177,2025-06-03,13,369,365,243,96,96,61,15162,35,15,20,0.1653,0.3646,0.3951
177,2025-06-03,14,302,299,181,108,106,66,14072,40,21,19,0.2185,0.3774,0.5967
177,2025-06-03,15,277,269,181,100,98,75,17381,23,11,12,0.2708,0.2347,0.5525
177,2025-06-03,16,526,505,314,155,154,102,24044,52,33,19,0.1939,0.3377,0.4936
177,2025-06-03,17,617,607,413,177,177,113,27056,64,35,29,0.1831,0.3616,0.4286
177,2025-06-03,18,599,593,394,150,150,93,21518,57,31,26,0.1553,0.38,0.3807
177,2025-06-03,19,623,622,416,121,118,62,16522,56,37,19,0.0995,0.4746,0.2909
177,2025-06-03,20,334,332,201,67,67,44,11211,23,13,10,0.1317,0.3433,0.3333
177,2025-06-03,21,159,159,101,52,52,31,6787,21,17,4,0.195,0.4038,0.5149
177,2025-06-03,22,78,78,37,26,26,16,3984,10,5,5,0.2051,0.3846,0.7027
177,2025-06-03,23,68,68,34,6,6,5,896,1,0,1,0.0735,0.1667,0.1765
177,2025-06-09,0,82,78,33,9,9,6,2350,3,0,3,0.0732,0.3333,0.2727
177,2025-06-09,1,29,28,17,9,9,5,1286,4,0,4,0.1724,0.4444,0.5294
177,2025-06-09,2,23,23,11,2,2,1,299,1,0,1,0.0435,0.5,0.1818
177,2025-06-09,3,27,27,16,3,3,1,155,2,1,1,0.037,0.6667,0.1875
177,2025-06-09,4,67,67,45,6,6,3,1015,3,1,2,0.0448,0.5,0.1333
177,2025-06-09,5,159,158,72,20,20,14,4017,6,2,4,0.0881,0.3,0.2778
177,2025-06-09,6,297,297,198,105,105,82,16101,23,11,12,0.2761,0.219,0.5303
177,2025-06-09,7,871,869,630,153,153,82,25550,71,43,28,0.0941,0.4641,0.2429
177,2025-06-09,8,1815,1798,1313,217,216,123,39103,93,52,41,0.0678,0.4306,0.1653
177,2025-06-09,9,1697,1679,1282,171,170,99,28507,71,40,31,0.0583,0.4176,0.1334
177,2025-06-09,10,1158,1155,845,167,167,104,26268,63,42,21,0.0898,0.3772,0.1976
177,2025-06-09,11,697,687,460,145,145,95,22927,50,30,20,0.1363,0.3448,0.3152
177,2025-06-09,12,559,549,360,162,162,112,23127,50,31,19,0.2004,0.3086,0.45
177,2025-06-09,13,419,412,263,134,134,95,20941,39,22,17,0.2267,0.291,0.5095
177,2025-06-09,14,344,336,214,110,110,79,17953,31,18,12,0.2297,0.2818,0.514
177,2025-06-09,15,344,330,186,111,110,76,18363,34,21,13,0.2209,0.3091,0.5968
177,2025-06-09,16,731,715,470,208,205,118,32882,87,54,33,0.1614,0.4244,0.4426
177,2025-06-09,17,923,898,595,191,190,112,29266,78,43,35,0.1213,0.4105,0.321
177,2025-06-09,18,661,646,436,155,155,90,21770,65,37,28,0.1362,0.4194,0.3555
177,2025-06-09,19,411,410,268,111,111,52,13770,59,33,26,0.1265,0.5315,0.4142
177,2025-06-09,20,309,307,193,76,76,51,13154,25,13,12,0.165,0.3289,0.3938
177,2025-06-09,21,181,173,85,44,44,31,6161,13,5,8,0.1713,0.2955,0.5176
177,2025-06-09,22,105,102,51,29,29,19,5349,10,8,2,0.181,0.3448,0.5686
177,2025-06-09,23,59,52,21,13,13,7,1552,6,1,5,0.1186,0.4615,0.619
177,2025-06-10,0,31,26,13,3,3,3,684,0,0,0,0.0968,0.0,0.2308
177,2025-06-10,1,20,20,10,4,4,2,684,2,1,1,0.1,0.5,0.4
177,2025-06-10,2,15,15,9,1,1,1,239,0,0,0,0.0667,0.0,0.1111
177,2025-06-10,3,10,9,3,0,0,0,0,0,0,0,0.0,0.0,0.0
177,2025-06-10,4,10,10,6,5,4,4,970,0,0,0,0.4,0.0,0.8333
177,2025-06-10,5,53,51,30,15,15,10,2876,5,2,3,0.1887,0.3333,0.5
177,2025-06-10,6,143,142,70,39,39,31,8175,8,4,4,0.2168,0.2051,0.5571
177,2025-06-10,7,682,669,508,109,109,74,20158,35,22,13,0.1085,0.3211,0.2146
177,2025-06-10,8,1601,1585,1190,181,181,120,39443,61,29,32,0.075,0.337,0.1521
177,2025-06-10,9,1566,1556,1206,158,158,100,31538,58,36,21,0.0639,0.3671,0.131
177,2025-06-10,10,1407,1398,1068,154,154,91,22502,63,40,23,0.0647,0.4091,0.1442
177,2025-06-10,11,1018,1011,783,121,121,78,20231,43,23,20,0.0766,0.3554,0.1545
177,2025-06-10,12,605,602,433,119,118,77,17434,41,27,14,0.1273,0.3475,0.2748
177,2025-06-10,13,382,379,250,100,99,65,12913,34,16,18,0.1702,0.3434,0.4
177,2025-06-10,14,413,413,251,117,117,89,20287,28,17,11,0.2155,0.2393,0.4661
177,2025-06-10,15,393,370,216,123,123,86,21718,37,25,12,0.2188,0.3008,0.5694
177,2025-06-10,16,496,486,237,148,139,83,19731,55,24,31,0.1673,0.3957,0.6245
177,2025-06-10,17,580,558,348,167,160,103,22715,50,29,21,0.1776,0.3125,0.4799
177,2025-06-10,18,500,494,319,170,168,66,10668,73,45,28,0.132,0.4345,0.5329
177,2025-06-10,19,144,144,84,34,34,1,100,15,7,4,0.0069,0.4412,0.4048
178,2025-06-03,0,3,3,3,1,1,0,0,1,0,1,0.0,1.0,0.3333
178,2025-06-03,1,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-03,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-03,3,10,10,6,2,2,2,221,0,0,0,0.2,0.0,0.3333
178,2025-06-03,4,3,3,3,1,1,1,251,0,0,0,0.3333,0.0,0.3333
178,2025-06-03,5,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-03,6,23,23,12,1,1,1,479,0,0,0,0.0435,0.0,0.0833
178,2025-06-03,7,36,36,30,9,9,6,2298,3,1,2,0.1667,0.3333,0.3
178,2025-06-03,8,82,78,42,26,26,16,3195,10,10,0,0.1951,0.3846,0.619
178,2025-06-03,9,91,84,53,14,14,11,3580,3,2,1,0.1209,0.2143,0.2642
178,2025-06-03,10,112,109,80,20,20,14,2971,6,4,2,0.125,0.3,0.25
178,2025-06-03,11,94,83,52,15,15,13,3179,2,1,1,0.1383,0.1333,0.2885
178,2025-06-03,12,55,48,33,15,15,10,2257,5,2,3,0.1818,0.3333,0.4545
178,2025-06-03,13,63,61,41,17,17,12,3342,5,2,3,0.1905,0.2941,0.4146
178,2025-06-03,14,58,58,35,17,17,15,3322,2,2,0,0.2586,0.1176,0.4857
178,2025-06-03,15,77,71,48,18,18,10,3332,8,6,2,0.1299,0.4444,0.375
178,2025-06-03,16,82,79,45,20,20,14,4009,6,4,2,0.1707,0.3,0.4444
178,2025-06-03,17,61,58,25,9,9,8,2772,1,1,0,0.1311,0.1111,0.36
178,2025-06-03,18,48,47,29,7,7,5,1262,2,1,1,0.1042,0.2857,0.2414
178,2025-06-03,19,54,54,33,13,12,8,2133,4,2,2,0.1481,0.3333,0.3939
178,2025-06-03,20,57,57,38,8,8,5,860,3,2,1,0.0877,0.375,0.2105
178,2025-06-03,21,25,25,15,7,7,5,1403,2,0,2,0.2,0.2857,0.4667
178,2025-06-03,22,26,24,11,1,1,1,177,0,0,0,0.0385,0.0,0.0909
178,2025-06-03,23,6,5,1,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-09,0,6,6,1,1,1,1,514,0,0,0,0.1667,0.0,1.0
178,2025-06-09,1,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-09,2,2,2,1,1,1,1,279,0,0,0,0.5,0.0,1.0
178,2025-06-09,3,3,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-09,4,6,6,3,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-09,5,10,10,2,2,2,2,371,0,0,0,0.2,0.0,1.0
178,2025-06-09,6,69,69,29,11,11,7,2717,4,3,1,0.1014,0.3636,0.3793
178,2025-06-09,7,60,59,27,15,15,11,3866,4,2,2,0.1833,0.2667,0.5556
178,2025-06-09,8,92,90,38,27,27,18,5407,9,3,6,0.1957,0.3333,0.7105
178,2025-06-09,9,125,123,74,31,31,15,4083,16,9,7,0.12,0.5161,0.4189
178,2025-06-09,10,66,66,36,16,16,12,3899,4,2,2,0.1818,0.25,0.4444
178,2025-06-09,11,69,69,41,19,19,12,2947,7,5,2,0.1739,0.3684,0.4634
178,2025-06-09,12,49,49,27,16,16,11,2320,5,3,2,0.2245,0.3125,0.5926
178,2025-06-09,13,59,59,32,18,18,9,2861,9,5,4,0.1525,0.5,0.5625
178,2025-06-09,14,47,47,26,10,10,6,1777,4,2,2,0.1277,0.4,0.3846
178,2025-06-09,15,79,76,49,17,17,10,2249,7,4,3,0.1266,0.4118,0.3469
178,2025-06-09,16,163,162,106,34,34,20,5777,14,10,4,0.1227,0.4118,0.3208
178,2025-06-09,17,117,116,61,33,33,18,4757,15,10,5,0.1538,0.4545,0.541
178,2025-06-09,18,85,85,53,18,18,12,3360,6,3,2,0.1412,0.3333,0.3396
178,2025-06-09,19,45,44,24,17,17,11,3796,6,4,2,0.2444,0.3529,0.7083
178,2025-06-09,20,37,35,21,8,8,6,1789,2,1,1,0.1622,0.25,0.381
178,2025-06-09,21,30,28,19,4,4,3,1524,1,0,1,0.1,0.25,0.2105
178,2025-06-09,22,34,34,13,5,5,1,913,4,2,1,0.0294,0.8,0.3846
