name,latitude,longitude,zone_type
Suchitra Academy,17.500880318472802,78.47678215305112,commercial_zone
Volkswagen service stop,17.501707416245154,78.4794305259156,commercial_zone
vijaya diagnostic center,17.436656161472197,78.43370113503124,commercial_zone
Rathnadeep Supermarket,17.436617760568442,78.43388015537151,commercial_zone
science library,17.4927111,78.3068812,commercial_zone
Mangala Kalyana Mandapam,17.50097165819997,78.29891598743755,commercial_zone
IIFL India Infoline,17.499040875307045,78.47615662087364,commercial_zone
adventure club of andhra pradesh,17.426674678429755,78.48516279912184,commercial_zone
,17.49978153371122,78.47494659557968,commercial_zone
balaji provision store,17.49390893365483,78.33191725022914,commercial_zone
apollo pharmacy,17.49348958772009,78.33210938146355,commercial_zone
"Rythu Bazar, Mehdipatnam",17.39499913611463,78.44120578728935,commercial_zone
KKR Square,17.439415938854253,78.39837418057702,commercial_zone
,17.23648789187171,78.41950299081552,commercial_zone
,17.23648358395924,78.41977130611355,commercial_zone
,17.237503065705166,78.43356175573848,commercial_zone
,17.237500971453738,78.43416459017091,commercial_zone
,17.2372936182338,78.43355777245773,commercial_zone
,17.237301487929813,78.43416056545007,commercial_zone
Hitech Pearl,17.441244295622884,78.38382559572293,commercial_zone
iLabs Oval Office,17.43208631927775,78.38839171281688,commercial_zone
Building 11,17.43831005579082,78.38214389037819,commercial_zone
Building 14,17.436866866268986,78.38316622701679,commercial_zone
Building 20,17.436490333304974,78.38422335822732,commercial_zone
Divyasree Solitaire,17.43668698008498,78.38173690874576,commercial_zone
Pioneer Towers,17.436353554457032,78.38224503342448,commercial_zone
KTC Illumination,17.441053054655974,78.3825530957345,commercial_zone
Building 3B,17.44369552299123,78.37915988051692,commercial_zone
Divyasree Orion,17.423378488007575,78.37762550586335,commercial_zone
Building 21,17.44348435,78.38153954999999,commercial_zone
KR Gardens,17.316987974666645,78.51835513285788,commercial_zone
Shamshabad Bus Stand,17.262720006970845,78.38812518288974,commercial_zone
,17.444825181173336,78.37527509616152,commercial_zone
Forum Sujana Mall,17.484036794691058,78.38891671191365,commercial_zone
South India Shopping Mall,17.493007436938413,78.4045887725519,commercial_zone
KalyanaKanchi,17.4964042058437,78.39687982938547,commercial_zone
PullaReddy Sweets,17.492076010791084,78.40667698411569,commercial_zone
Kalyan Jewellers,17.48556771341408,78.41066066829842,commercial_zone
vertex pearl,17.478416714747947,78.56163871173902,commercial_zone
Delta Seacon,17.41319452002481,78.44767717873329,commercial_zone
,17.452510511546077,78.39020927674565,commercial_zone
,17.452792862531542,78.39037637682421,commercial_zone
,17.452351369247932,78.38989895381894,commercial_zone
,17.45347320583988,78.38916197704928,commercial_zone
,17.4531007,78.38942225000002,commercial_zone
,17.453057280660815,78.38982368568105,commercial_zone
,17.45302045,78.3899777,commercial_zone
,17.453161760808324,78.3891663939064,commercial_zone
,17.4533957,78.38944915,commercial_zone
,17.453307573213454,78.39005686845564,commercial_zone
,17.453386976263385,78.39025963033704,commercial_zone
,17.4532124,78.39113345000001,commercial_zone
Cyberabad Uptown Building,17.45203977327643,78.39344996532463,commercial_zone
Hospital Laundry Service,17.497768258412282,78.3049434294674,commercial_zone
,17.50388620483991,78.30844682406145,commercial_zone
,17.504071430320952,78.30752218981641,commercial_zone
,17.50387515544133,78.30752047447672,commercial_zone
,17.503655855410518,78.3075381241034,commercial_zone
,17.503328014981033,78.3080444143286,commercial_zone
,17.503352024372003,78.30842788952752,commercial_zone
,17.502959394571526,78.30804567569993,commercial_zone
,17.50283156869364,78.30675536321111,commercial_zone
,17.50289109319243,78.30722462584444,commercial_zone
,17.502864744589484,78.3075397758966,commercial_zone
,17.503223855410518,78.30723922410341,commercial_zone
,17.50304565,78.30884264999999,commercial_zone
,17.50310435,78.30968270000001,commercial_zone
,17.50373135,78.30799535,commercial_zone
,17.503756926002595,78.30823860361915,commercial_zone
,17.50295945,78.3083124,commercial_zone
,17.503040220483435,78.30903742422825,commercial_zone
