date,hour,day_of_week,month,is_weekend,is_peak_hour,city,demand_level,srch_rqst,done_ride,cancel_ride,bkng_cancel_rate,ac_num
2025-06-09,19,0,6,0,1,BLR,Medium,224,46,57,0.5534,179
2025-06-09,20,0,6,0,1,BLR,Medium,261,49,61,0.5545,179
2025-06-09,21,0,6,0,1,BLR,Medium,226,46,38,0.4524,179
2025-06-09,22,0,6,0,0,BLR,Medium,177,35,17,0.3269,179
2025-06-09,23,0,6,0,0,BLR,Medium,283,52,55,0.514,179
2025-06-10,0,1,6,0,0,BLR,Medium,412,75,84,0.5283,179
2025-06-10,1,1,6,0,0,BLR,Medium,310,62,73,0.5407,179
2025-06-10,2,1,6,0,0,BLR,Medium,92,25,17,0.4048,179
2025-06-10,3,1,6,0,0,BLR,Low,40,5,5,0.5,179
2025-06-10,4,1,6,0,0,BLR,Low,52,12,12,0.5,179
2025-06-10,5,1,6,0,0,BLR,Low,34,8,3,0.2727,179
2025-06-10,6,1,6,0,0,BLR,Low,26,10,5,0.3333,179
2025-06-10,7,1,6,0,0,BLR,Low,43,4,5,0.5556,179
2025-06-10,8,1,6,0,1,BLR,Medium,88,13,5,0.2778,179
2025-06-10,9,1,6,0,1,BLR,Medium,100,21,11,0.3438,179
2025-06-10,10,1,6,0,1,BLR,Medium,116,13,11,0.4583,179
2025-06-10,11,1,6,0,1,BLR,Medium,106,19,8,0.2963,179
2025-06-10,12,1,6,0,0,BLR,Medium,127,22,18,0.45,179
2025-06-10,13,1,6,0,0,BLR,Medium,155,21,21,0.5,179
2025-06-10,14,1,6,0,0,BLR,Medium,122,28,26,0.4815,179
2025-06-10,15,1,6,0,0,BLR,Medium,104,23,18,0.439,179
2025-06-10,16,1,6,0,0,BLR,Medium,137,26,13,0.3333,179
2025-06-10,17,1,6,0,1,BLR,Medium,189,22,26,0.4643,179
2025-06-10,18,1,6,0,1,BLR,Medium,164,6,46,0.6389,179
2025-06-10,19,1,6,0,1,BLR,Low,49,0,3,0.1765,179
2025-06-03,0,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-03,1,1,6,0,0,BLR,Low,1,0,0,0.0,180
2025-06-03,2,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-03,3,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-03,4,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-03,5,1,6,0,0,BLR,Low,1,0,0,0.0,180
2025-06-03,6,1,6,0,0,BLR,Low,3,1,0,0.0,180
2025-06-03,7,1,6,0,0,BLR,Low,37,3,4,0.5714,180
2025-06-03,8,1,6,0,1,BLR,Low,32,0,4,1.0,180
2025-06-03,9,1,6,0,1,BLR,Low,14,4,4,0.5,180
2025-06-03,10,1,6,0,1,BLR,Low,12,3,0,0.0,180
2025-06-03,11,1,6,0,1,BLR,Low,7,4,0,0.0,180
2025-06-03,12,1,6,0,0,BLR,Low,13,2,2,0.5,180
2025-06-03,13,1,6,0,0,BLR,Low,16,0,0,0.0,180
2025-06-03,14,1,6,0,0,BLR,Low,6,0,0,0.0,180
2025-06-03,15,1,6,0,0,BLR,Low,12,1,0,0.0,180
2025-06-03,16,1,6,0,0,BLR,Low,19,1,2,0.6667,180
2025-06-03,17,1,6,0,1,BLR,Low,48,1,2,0.6667,180
2025-06-03,18,1,6,0,1,BLR,Low,44,4,1,0.2,180
2025-06-03,19,1,6,0,1,BLR,Low,25,0,2,1.0,180
2025-06-03,20,1,6,0,1,BLR,Low,20,1,2,0.6667,180
2025-06-03,21,1,6,0,1,BLR,Low,23,1,1,0.5,180
2025-06-03,22,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-03,23,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-09,0,0,6,0,0,BLR,Low,6,0,0,0.0,180
2025-06-09,1,0,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-09,2,0,6,0,0,BLR,Low,2,0,0,0.0,180
2025-06-09,3,0,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-09,4,0,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-09,5,0,6,0,0,BLR,Low,2,0,1,1.0,180
2025-06-09,6,0,6,0,0,BLR,Low,19,1,0,0.0,180
2025-06-09,7,0,6,0,0,BLR,Low,13,0,2,1.0,180
2025-06-09,8,0,6,0,1,BLR,Low,28,4,3,0.4286,180
2025-06-09,9,0,6,0,1,BLR,Low,28,5,4,0.4444,180
2025-06-09,10,0,6,0,1,BLR,Low,18,2,0,0.0,180
2025-06-09,11,0,6,0,1,BLR,Low,14,0,0,0.0,180
2025-06-09,12,0,6,0,0,BLR,Low,25,0,1,1.0,180
2025-06-09,13,0,6,0,0,BLR,Low,17,3,5,0.625,180
2025-06-09,14,0,6,0,0,BLR,Low,12,2,1,0.3333,180
2025-06-09,15,0,6,0,0,BLR,Low,32,2,0,0.0,180
2025-06-09,16,0,6,0,0,BLR,Low,28,4,4,0.5,180
2025-06-09,17,0,6,0,1,BLR,Low,10,0,1,1.0,180
2025-06-09,18,0,6,0,1,BLR,Low,5,0,1,1.0,180
2025-06-09,19,0,6,0,1,BLR,Low,25,2,1,0.3333,180
2025-06-09,20,0,6,0,1,BLR,Low,10,1,0,0.0,180
2025-06-09,21,0,6,0,1,BLR,Low,2,0,0,0.0,180
2025-06-09,22,0,6,0,0,BLR,Low,4,1,0,0.0,180
2025-06-09,23,0,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-10,0,1,6,0,0,BLR,Low,1,0,0,0.0,180
2025-06-10,1,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-10,2,1,6,0,0,BLR,Low,4,0,0,0.0,180
2025-06-10,3,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-10,4,1,6,0,0,BLR,Low,1,0,0,0.0,180
2025-06-10,5,1,6,0,0,BLR,Low,0,0,0,0.0,180
2025-06-10,6,1,6,0,0,BLR,Low,17,0,0,0.0,180
2025-06-10,7,1,6,0,0,BLR,Low,11,0,1,1.0,180
2025-06-10,8,1,6,0,1,BLR,Low,24,8,0,0.0,180
2025-06-10,9,1,6,0,1,BLR,Low,25,5,3,0.375,180
2025-06-10,10,1,6,0,1,BLR,Low,17,2,2,0.5,180
2025-06-10,11,1,6,0,1,BLR,Low,37,2,4,0.6667,180
2025-06-10,12,1,6,0,0,BLR,Low,43,3,1,0.25,180
2025-06-10,13,1,6,0,0,BLR,Low,38,3,4,0.5714,180
2025-06-10,14,1,6,0,0,BLR,Low,13,0,2,1.0,180
2025-06-10,15,1,6,0,0,BLR,Low,13,1,0,0.0,180
2025-06-10,16,1,6,0,0,BLR,Medium,65,0,0,0.0,180
2025-06-10,17,1,6,0,1,BLR,Low,31,2,1,0.3333,180
2025-06-10,18,1,6,0,1,BLR,Low,24,1,1,0.2,180
2025-06-10,19,1,6,0,1,BLR,Low,7,0,0,0.0,180
2025-06-03,0,1,6,0,0,BLR,Low,1,0,0,0.0,181
2025-06-03,1,1,6,0,0,BLR,Low,2,0,0,0.0,181
2025-06-03,2,1,6,0,0,BLR,Low,7,0,0,0.0,181
2025-06-03,3,1,6,0,0,BLR,Low,16,0,0,0.0,181
2025-06-03,4,1,6,0,0,BLR,Low,3,0,0,0.0,181
2025-06-03,5,1,6,0,0,BLR,Low,0,0,0,0.0,181
2025-06-03,6,1,6,0,0,BLR,Low,1,1,0,0.0,181
2025-06-03,7,1,6,0,0,BLR,Low,16,4,1,0.2,181
2025-06-03,8,1,6,0,1,BLR,Low,24,4,0,0.0,181
2025-06-03,9,1,6,0,1,BLR,Low,26,5,1,0.1667,181
2025-06-03,10,1,6,0,1,BLR,Low,19,7,4,0.3636,181
2025-06-03,11,1,6,0,1,BLR,Low,17,6,3,0.3333,181
2025-06-03,12,1,6,0,0,BLR,Low,25,5,0,0.0,181
2025-06-03,13,1,6,0,0,BLR,Low,17,3,0,0.0,181
2025-06-03,14,1,6,0,0,BLR,Low,28,2,2,0.5,181
2025-06-03,15,1,6,0,0,BLR,Low,16,7,0,0.0,181
2025-06-03,16,1,6,0,0,BLR,Low,22,2,3,0.6,181
2025-06-03,17,1,6,0,1,BLR,Low,43,6,3,0.3333,181
2025-06-03,18,1,6,0,1,BLR,Medium,54,5,3,0.375,181
2025-06-03,19,1,6,0,1,BLR,Low,24,6,1,0.1429,181
2025-06-03,20,1,6,0,1,BLR,Low,25,3,1,0.25,181
2025-06-03,21,1,6,0,1,BLR,Low,18,1,1,0.5,181
2025-06-03,22,1,6,0,0,BLR,Low,7,2,0,0.0,181
2025-06-03,23,1,6,0,0,BLR,Low,5,0,0,0.0,181
2025-06-09,0,0,6,0,0,BLR,Low,3,0,1,1.0,181
2025-06-09,1,0,6,0,0,BLR,Low,2,0,0,0.0,181
2025-06-09,2,0,6,0,0,BLR,Low,11,0,1,1.0,181
2025-06-09,3,0,6,0,0,BLR,Low,0,0,0,0.0,181
2025-06-09,4,0,6,0,0,BLR,Low,1,0,0,0.0,181
2025-06-09,5,0,6,0,0,BLR,Low,11,2,0,0.0,181
2025-06-09,6,0,6,0,0,BLR,Low,36,3,3,0.5,181
2025-06-09,7,0,6,0,0,BLR,Low,26,2,1,0.3333,181
2025-06-09,8,0,6,0,1,BLR,Low,22,5,1,0.1667,181
2025-06-09,9,0,6,0,1,BLR,Low,44,6,2,0.25,181
2025-06-09,10,0,6,0,1,BLR,Low,44,9,8,0.4706,181
2025-06-09,11,0,6,0,1,BLR,Low,38,7,3,0.3,181
2025-06-09,12,0,6,0,0,BLR,Low,28,5,3,0.375,181
2025-06-09,13,0,6,0,0,BLR,Low,22,2,1,0.3333,181
2025-06-09,14,0,6,0,0,BLR,Low,24,6,1,0.1429,181
2025-06-09,15,0,6,0,0,BLR,Low,27,5,1,0.1667,181
2025-06-09,16,0,6,0,0,BLR,Low,33,4,1,0.2,181
2025-06-09,17,0,6,0,1,BLR,Low,29,5,4,0.4444,181
2025-06-09,18,0,6,0,1,BLR,Low,45,4,4,0.5,181
2025-06-09,19,0,6,0,1,BLR,Low,47,8,5,0.3846,181
2025-06-09,20,0,6,0,1,BLR,Low,27,3,8,0.7273,181
2025-06-09,21,0,6,0,1,BLR,Low,17,0,0,0.0,181
2025-06-09,22,0,6,0,0,BLR,Low,10,0,0,0.0,181
2025-06-09,23,0,6,0,0,BLR,Low,6,0,0,0.0,181
2025-06-10,0,1,6,0,0,BLR,Low,3,0,0,0.0,181
2025-06-10,1,1,6,0,0,BLR,Low,5,0,0,0.0,181
2025-06-10,2,1,6,0,0,BLR,Low,0,0,0,0.0,181
2025-06-10,3,1,6,0,0,BLR,Low,3,0,0,0.0,181
2025-06-10,4,1,6,0,0,BLR,Low,4,0,0,0.0,181
2025-06-10,5,1,6,0,0,BLR,Low,2,0,0,0.0,181
2025-06-10,6,1,6,0,0,BLR,Low,5,0,0,0.0,181
2025-06-10,7,1,6,0,0,BLR,Low,19,1,1,0.5,181
2025-06-10,8,1,6,0,1,BLR,Low,29,8,4,0.3333,181
2025-06-10,9,1,6,0,1,BLR,Low,27,7,0,0.0,181
2025-06-10,10,1,6,0,1,BLR,Low,26,5,1,0.1667,181
2025-06-10,11,1,6,0,1,BLR,Low,30,3,2,0.4,181
2025-06-10,12,1,6,0,0,BLR,Low,43,11,4,0.2667,181
2025-06-10,13,1,6,0,0,BLR,Low,34,7,1,0.125,181
2025-06-10,14,1,6,0,0,BLR,Low,20,3,3,0.5,181
2025-06-10,15,1,6,0,0,BLR,Low,15,3,3,0.5,181
2025-06-10,16,1,6,0,0,BLR,Low,20,3,1,0.25,181
2025-06-10,17,1,6,0,1,BLR,Low,31,7,2,0.2222,181
2025-06-10,18,1,6,0,1,BLR,Low,14,2,0,0.0,181
2025-06-10,19,1,6,0,1,BLR,Low,13,0,1,0.5,181
2025-06-03,0,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-03,1,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-03,2,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-03,3,1,6,0,0,BLR,Low,1,0,0,0.0,182
2025-06-03,4,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-03,5,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-03,6,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-03,7,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-03,8,1,6,0,1,BLR,Low,3,1,0,0.0,182
2025-06-03,9,1,6,0,1,BLR,Low,5,0,0,0.0,182
2025-06-03,10,1,6,0,1,BLR,Low,6,0,1,1.0,182
2025-06-03,11,1,6,0,1,BLR,Low,13,2,2,0.5,182
2025-06-03,12,1,6,0,0,BLR,Low,2,0,1,1.0,182
2025-06-03,13,1,6,0,0,BLR,Low,3,1,1,0.5,182
2025-06-03,14,1,6,0,0,BLR,Low,1,0,1,1.0,182
2025-06-03,15,1,6,0,0,BLR,Low,10,3,0,0.0,182
2025-06-03,16,1,6,0,0,BLR,Low,7,0,0,0.0,182
2025-06-03,17,1,6,0,1,BLR,Low,11,2,0,0.0,182
2025-06-03,18,1,6,0,1,BLR,Low,26,0,8,1.0,182
2025-06-03,19,1,6,0,1,BLR,Low,6,0,1,1.0,182
2025-06-03,20,1,6,0,1,BLR,Low,0,0,0,0.0,182
2025-06-03,21,1,6,0,1,BLR,Low,1,0,0,0.0,182
2025-06-03,22,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-03,23,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-09,0,0,6,0,0,BLR,Low,2,0,0,0.0,182
2025-06-09,1,0,6,0,0,BLR,Low,7,0,0,0.0,182
2025-06-09,2,0,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-09,3,0,6,0,0,BLR,Low,1,0,0,0.0,182
2025-06-09,4,0,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-09,5,0,6,0,0,BLR,Low,7,0,0,0.0,182
2025-06-09,6,0,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-09,7,0,6,0,0,BLR,Low,3,1,0,0.0,182
2025-06-09,8,0,6,0,1,BLR,Low,2,0,0,0.0,182
2025-06-09,9,0,6,0,1,BLR,Low,2,0,0,0.0,182
2025-06-09,10,0,6,0,1,BLR,Low,5,0,0,0.0,182
2025-06-09,11,0,6,0,1,BLR,Low,9,0,0,0.0,182
2025-06-09,12,0,6,0,0,BLR,Low,4,0,0,0.0,182
2025-06-09,13,0,6,0,0,BLR,Low,5,0,1,1.0,182
2025-06-09,14,0,6,0,0,BLR,Low,7,0,0,0.0,182
2025-06-09,15,0,6,0,0,BLR,Low,4,0,1,1.0,182
2025-06-09,16,0,6,0,0,BLR,Low,9,1,0,0.0,182
2025-06-09,17,0,6,0,1,BLR,Low,12,1,0,0.0,182
2025-06-09,18,0,6,0,1,BLR,Low,40,1,4,0.8,182
2025-06-09,19,0,6,0,1,BLR,Low,46,3,2,0.4,182
2025-06-09,20,0,6,0,1,BLR,Low,5,0,0,0.0,182
2025-06-09,21,0,6,0,1,BLR,Low,0,0,0,0.0,182
2025-06-09,22,0,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-09,23,0,6,0,0,BLR,Low,2,0,0,0.0,182
2025-06-10,0,1,6,0,0,BLR,Low,1,0,0,0.0,182
2025-06-10,1,1,6,0,0,BLR,Low,2,0,0,0.0,182
2025-06-10,2,1,6,0,0,BLR,Low,7,0,0,0.0,182
2025-06-10,3,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-10,4,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-10,5,1,6,0,0,BLR,Low,0,0,0,0.0,182
2025-06-10,6,1,6,0,0,BLR,Low,1,0,0,0.0,182
2025-06-10,7,1,6,0,0,BLR,Low,6,0,0,0.0,182
2025-06-10,8,1,6,0,1,BLR,Low,3,1,0,0.0,182
2025-06-10,9,1,6,0,1,BLR,Low,4,0,0,0.0,182
2025-06-10,10,1,6,0,1,BLR,Low,0,0,0,0.0,182
2025-06-10,11,1,6,0,1,BLR,Low,8,1,0,0.0,182
2025-06-10,12,1,6,0,0,BLR,Low,3,1,0,0.0,182
2025-06-10,13,1,6,0,0,BLR,Low,2,0,0,0.0,182
2025-06-10,14,1,6,0,0,BLR,Low,10,1,0,0.0,182
2025-06-10,15,1,6,0,0,BLR,Low,7,1,0,0.0,182
2025-06-10,16,1,6,0,0,BLR,Low,13,0,0,0.0,182
2025-06-10,17,1,6,0,1,BLR,Low,40,0,4,1.0,182
2025-06-10,18,1,6,0,1,BLR,Low,21,1,1,0.3333,182
2025-06-10,19,1,6,0,1,BLR,Low,9,0,0,0.0,182
2025-06-03,0,1,6,0,0,BLR,Low,3,0,0,0.0,183
2025-06-03,1,1,6,0,0,BLR,Low,1,0,0,0.0,183
2025-06-03,2,1,6,0,0,BLR,Low,7,0,0,0.0,183
2025-06-03,3,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-03,4,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-03,5,1,6,0,0,BLR,Low,8,0,1,1.0,183
2025-06-03,6,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-03,7,1,6,0,0,BLR,Low,7,0,0,0.0,183
2025-06-03,8,1,6,0,1,BLR,Low,26,3,0,0.0,183
2025-06-03,9,1,6,0,1,BLR,Low,13,0,0,0.0,183
2025-06-03,10,1,6,0,1,BLR,Low,22,2,0,0.0,183
2025-06-03,11,1,6,0,1,BLR,Low,37,2,0,0.0,183
2025-06-03,12,1,6,0,0,BLR,Low,22,1,0,0.0,183
2025-06-03,13,1,6,0,0,BLR,Low,34,3,0,0.0,183
2025-06-03,14,1,6,0,0,BLR,Medium,83,1,1,0.5,183
2025-06-03,15,1,6,0,0,BLR,Low,44,2,1,0.3333,183
2025-06-03,16,1,6,0,0,BLR,Low,36,1,1,0.5,183
2025-06-03,17,1,6,0,1,BLR,Low,46,1,0,0.0,183
2025-06-03,18,1,6,0,1,BLR,Low,24,1,0,0.0,183
2025-06-03,19,1,6,0,1,BLR,Low,7,0,0,0.0,183
2025-06-03,20,1,6,0,1,BLR,Low,3,0,0,0.0,183
2025-06-03,21,1,6,0,1,BLR,Low,3,0,0,0.0,183
2025-06-03,22,1,6,0,0,BLR,Low,17,0,0,0.0,183
2025-06-03,23,1,6,0,0,BLR,Low,11,0,0,0.0,183
2025-06-09,0,0,6,0,0,BLR,Low,6,0,0,0.0,183
2025-06-09,1,0,6,0,0,BLR,Low,6,0,0,0.0,183
2025-06-09,2,0,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-09,3,0,6,0,0,BLR,Low,1,0,1,1.0,183
2025-06-09,4,0,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-09,5,0,6,0,0,BLR,Low,3,0,0,0.0,183
2025-06-09,6,0,6,0,0,BLR,Low,1,1,0,0.0,183
2025-06-09,7,0,6,0,0,BLR,Low,12,0,0,0.0,183
2025-06-09,8,0,6,0,1,BLR,Low,2,0,0,0.0,183
2025-06-09,9,0,6,0,1,BLR,Low,19,1,0,0.0,183
2025-06-09,10,0,6,0,1,BLR,Low,3,0,0,0.0,183
2025-06-09,11,0,6,0,1,BLR,Low,16,0,1,1.0,183
2025-06-09,12,0,6,0,0,BLR,Low,11,0,0,0.0,183
2025-06-09,13,0,6,0,0,BLR,Low,17,2,0,0.0,183
2025-06-09,14,0,6,0,0,BLR,Low,21,1,0,0.0,183
2025-06-09,15,0,6,0,0,BLR,Low,18,2,2,0.5,183
2025-06-09,16,0,6,0,0,BLR,Low,34,1,2,0.6667,183
2025-06-09,17,0,6,0,1,BLR,Low,13,0,0,0.0,183
2025-06-09,18,0,6,0,1,BLR,Low,9,0,0,0.0,183
2025-06-09,19,0,6,0,1,BLR,Low,7,3,1,0.25,183
2025-06-09,20,0,6,0,1,BLR,Low,1,0,0,0.0,183
2025-06-09,21,0,6,0,1,BLR,Low,0,0,0,0.0,183
2025-06-09,22,0,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-09,23,0,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-10,0,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-10,1,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-10,2,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-10,3,1,6,0,0,BLR,Low,1,0,0,0.0,183
2025-06-10,4,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-10,5,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-10,6,1,6,0,0,BLR,Low,3,0,0,0.0,183
2025-06-10,7,1,6,0,0,BLR,Low,0,0,0,0.0,183
2025-06-10,8,1,6,0,1,BLR,Low,6,0,0,0.0,183
2025-06-10,9,1,6,0,1,BLR,Low,3,0,0,0.0,183
2025-06-10,10,1,6,0,1,BLR,Low,6,0,0,0.0,183
2025-06-10,11,1,6,0,1,BLR,Low,13,0,0,0.0,183
2025-06-10,12,1,6,0,0,BLR,Low,12,2,0,0.0,183
2025-06-10,13,1,6,0,0,BLR,Low,6,0,0,0.0,183
2025-06-10,14,1,6,0,0,BLR,Low,30,2,4,0.6667,183
2025-06-10,15,1,6,0,0,BLR,Low,23,1,2,0.6667,183
2025-06-10,16,1,6,0,0,BLR,Low,20,1,0,0.0,183
2025-06-10,17,1,6,0,1,BLR,Low,16,0,1,1.0,183
2025-06-10,18,1,6,0,1,BLR,Low,3,0,0,0.0,183
2025-06-10,19,1,6,0,1,BLR,Low,0,0,0,0.0,183
2025-06-03,0,1,6,0,0,BLR,Low,2,0,0,0.0,184
2025-06-03,1,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,2,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,3,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,4,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,5,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,6,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,7,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,8,1,6,0,1,BLR,Low,1,0,0,0.0,184
2025-06-03,9,1,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-03,10,1,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-03,11,1,6,0,1,BLR,Low,2,0,0,0.0,184
2025-06-03,12,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,13,1,6,0,0,BLR,Low,1,0,0,0.0,184
2025-06-03,14,1,6,0,0,BLR,Low,1,0,0,0.0,184
2025-06-03,15,1,6,0,0,BLR,Low,3,0,0,0.0,184
2025-06-03,16,1,6,0,0,BLR,Low,1,0,1,1.0,184
2025-06-03,17,1,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-03,18,1,6,0,1,BLR,Low,2,0,0,0.0,184
2025-06-03,19,1,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-03,20,1,6,0,1,BLR,Low,1,0,0,0.0,184
2025-06-03,21,1,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-03,22,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-03,23,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,0,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,1,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,2,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,3,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,4,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,5,0,6,0,0,BLR,Low,2,0,0,0.0,184
2025-06-09,6,0,6,0,0,BLR,Low,1,0,0,0.0,184
2025-06-09,7,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,8,0,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-09,9,0,6,0,1,BLR,Low,3,0,0,0.0,184
2025-06-09,10,0,6,0,1,BLR,Low,2,0,0,0.0,184
2025-06-09,11,0,6,0,1,BLR,Low,1,0,0,0.0,184
2025-06-09,12,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,13,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-09,14,0,6,0,0,BLR,Low,3,0,0,0.0,184
2025-06-09,15,0,6,0,0,BLR,Low,2,0,0,0.0,184
2025-06-09,16,0,6,0,0,BLR,Low,3,0,0,0.0,184
2025-06-09,17,0,6,0,1,BLR,Low,1,0,0,0.0,184
2025-06-09,18,0,6,0,1,BLR,Low,2,0,0,0.0,184
2025-06-09,19,0,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-09,20,0,6,0,1,BLR,Low,1,0,0,0.0,184
2025-06-09,21,0,6,0,1,BLR,Low,1,0,0,0.0,184
2025-06-09,22,0,6,0,0,BLR,Low,8,0,0,0.0,184
2025-06-09,23,0,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,0,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,1,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,2,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,3,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,4,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,5,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,6,1,6,0,0,BLR,Low,3,0,0,0.0,184
2025-06-10,7,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,8,1,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-10,9,1,6,0,1,BLR,Low,7,0,0,0.0,184
2025-06-10,10,1,6,0,1,BLR,Low,1,0,0,0.0,184
2025-06-10,11,1,6,0,1,BLR,Low,1,0,0,0.0,184
2025-06-10,12,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,13,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,14,1,6,0,0,BLR,Low,3,0,0,0.0,184
2025-06-10,15,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,16,1,6,0,0,BLR,Low,0,0,0,0.0,184
2025-06-10,17,1,6,0,1,BLR,Low,2,0,0,0.0,184
2025-06-10,18,1,6,0,1,BLR,Low,2,0,0,0.0,184
2025-06-10,19,1,6,0,1,BLR,Low,0,0,0,0.0,184
2025-06-03,0,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-03,1,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-03,2,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-03,3,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-03,4,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-03,5,1,6,0,0,BLR,Low,1,0,0,0.0,185
2025-06-03,6,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-03,7,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-03,8,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-03,9,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-03,10,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-03,11,1,6,0,1,BLR,Low,4,0,0,0.0,185
2025-06-03,12,1,6,0,0,BLR,Low,9,0,0,0.0,185
2025-06-03,13,1,6,0,0,BLR,Low,5,0,0,0.0,185
2025-06-03,14,1,6,0,0,BLR,Low,4,0,0,0.0,185
2025-06-03,15,1,6,0,0,BLR,Low,1,0,0,0.0,185
2025-06-03,16,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-03,17,1,6,0,1,BLR,Low,2,0,0,0.0,185
2025-06-03,18,1,6,0,1,BLR,Low,0,0,0,0.0,185
