date,city_code,reg_rider,reg_driver
2023-01-24,MYQ,45,1
2023-01-24,TRT,26,0
2023-01-25,BLR,3708,198
2023-01-25,COK,27,7
2023-01-25,MYQ,40,3
2023-01-25,TRT,27,0
2023-01-26,BLR,3493,191
2023-01-26,COK,9,4
2023-01-26,MYQ,34,2
2023-01-26,TRT,28,0
2023-01-27,BLR,2683,295
2023-01-27,COK,11,0
2023-01-27,MYQ,33,7
2023-01-27,TRT,16,0
2023-01-28,BLR,2206,248
2023-01-28,COK,12,0
2023-01-28,MYQ,31,4
2023-01-28,TRT,12,0
2023-01-29,BLR,1866,53
2023-01-29,COK,19,0
2023-01-29,MYQ,19,1
2023-01-29,TRT,13,0
2023-01-30,BLR,1707,166
2023-01-30,COK,9,1
2023-01-30,MYQ,18,0
2023-01-30,TRT,10,0
2023-01-31,BLR,1761,227
2023-01-31,COK,21,0
2023-01-31,MYQ,9,3
2023-01-31,TRT,3,0
2023-02-01,BLR,1911,215
2023-02-01,COK,25,7
2023-02-01,MYQ,13,2
2023-02-01,TRT,11,0
2023-02-02,BLR,2048,215
2023-02-02,COK,27,0
2023-02-02,MYQ,21,2
2023-02-02,TRT,12,0
2023-02-03,BLR,2096,196
2023-02-03,COK,123,7
2023-02-03,MYQ,18,1
2023-02-03,TRT,14,0
2023-02-04,BLR,2893,189
2023-02-04,COK,186,0
2023-02-04,MYQ,22,2
2023-02-04,TRT,11,0
2023-02-05,BLR,2570,51
2023-02-05,COK,227,3
2023-02-05,MYQ,18,1
2023-02-05,TRT,11,0
2023-02-06,BLR,2482,158
2023-02-06,COK,255,0
2023-02-06,MYQ,19,2
2023-02-06,TRT,7,0
2023-02-07,BLR,2837,175
2023-02-07,COK,199,1
2023-02-07,MYQ,35,2
2023-02-07,TRT,12,0
2023-02-08,BLR,3134,205
2023-02-08,COK,213,2
2023-02-08,MYQ,23,3
2023-02-08,TRT,12,0
2023-02-09,BLR,2939,290
2023-02-09,COK,215,1
2023-02-09,MYQ,26,7
2023-02-09,TRT,13,0
2023-02-10,BLR,2849,261
2023-02-10,COK,193,6
2023-02-10,MYQ,25,15
2023-02-10,TRT,14,1
2023-02-11,BLR,3005,228
2023-02-11,COK,197,0
2023-02-11,MYQ,35,7
2023-02-11,TRT,10,1
2023-02-12,BLR,3344,99
2023-02-12,COK,189,1
2023-02-12,MYQ,35,3
2023-02-12,TRT,17,0
2023-02-13,BLR,2720,154
2023-02-13,COK,190,5
2023-02-13,MYQ,22,6
2023-02-13,TRT,12,0
2023-02-14,BLR,2687,134
2023-02-14,COK,271,3
2023-02-14,MYQ,26,5
2023-02-14,TRT,16,0
2023-02-15,BLR,2405,193
2023-02-15,COK,238,3
2023-02-15,MYQ,13,4
2023-02-15,TRT,9,0
2023-02-16,BLR,2316,168
2023-02-16,COK,222,2
2023-02-16,MYQ,14,7
2023-02-16,TRT,7,0
2023-02-17,BLR,2559,192
2023-02-17,COK,262,1
2023-02-17,MYQ,22,6
2023-02-17,TRT,11,0
2023-02-18,BLR,2995,155
2023-02-18,COK,242,11
2023-02-18,MYQ,30,3
2023-02-18,TRT,11,0
2023-02-19,BLR,3267,89
2023-02-19,COK,206,0
2023-02-19,MYQ,28,1
2023-02-19,TRT,9,0
2023-02-20,BLR,3315,279
2023-02-20,COK,209,0
2023-02-20,MYQ,24,10
2023-02-20,TRT,14,0
2023-02-21,BLR,3144,336
2023-02-21,COK,210,11
2023-02-21,MYQ,21,8
2023-02-21,TRT,10,2
2023-02-22,BLR,3156,530
2023-02-22,COK,210,2
2023-02-22,MYQ,25,18
2023-02-22,TRT,9,1
2023-02-23,BLR,3243,528
2023-02-23,COK,230,9
2023-02-23,MYQ,26,26
2023-02-23,TRT,10,2
2023-02-24,BLR,3497,261
2023-02-24,COK,234,11
2023-02-24,MYQ,34,5
2023-02-24,TRT,13,1
2023-02-25,BLR,3825,167
2023-02-25,COK,231,1
2023-02-25,MYQ,29,3
2023-02-25,TRT,23,0
2023-02-26,BLR,3535,82
2023-02-26,COK,191,3
2023-02-26,MYQ,35,3
2023-02-26,TRT,21,1
2023-02-27,BLR,3646,177
2023-02-27,COK,215,6
2023-02-27,MYQ,28,3
2023-02-27,TRT,26,0
2023-02-28,BLR,3841,171
2023-02-28,COK,168,8
2023-02-28,MYQ,30,5
2023-02-28,TRT,15,0
2023-03-01,BLR,4029,167
2023-03-01,COK,207,2
2023-03-01,MYQ,25,2
2023-03-01,TRT,14,2
2023-03-02,BLR,3953,193
2023-03-02,COK,226,2
2023-03-02,MYQ,23,6
2023-03-02,TRT,15,0
2023-03-03,BLR,4052,211
2023-03-03,COK,220,8
2023-03-03,MYQ,21,6
2023-03-03,TRT,13,2
2023-03-04,BLR,4710,90
2023-03-04,COK,251,1
2023-03-04,MYQ,35,0
2023-03-04,TRT,24,0
2023-03-05,BLR,4005,64
2023-03-05,COK,259,25
2023-03-05,MYQ,36,0
2023-03-05,TRT,13,0
2023-03-06,BLR,4010,180
2023-03-06,COK,214,3
2023-03-06,MYQ,44,9
2023-03-06,TRT,14,0
2023-03-07,BLR,9507,261
2023-03-07,COK,292,22
2023-03-07,MYQ,69,9
2023-03-07,TRT,36,0
2023-03-08,BLR,7617,248
2023-03-08,COK,238,4
2023-03-08,MYQ,58,7
2023-03-08,TRT,23,0
2023-03-09,BLR,7726,279
2023-03-09,COK,275,20
2023-03-09,MYQ,58,5
2023-03-09,TRT,28,0
2023-03-10,BLR,6269,247
2023-03-10,COK,299,18
2023-03-10,MYQ,43,6
2023-03-10,TRT,30,2
2023-03-11,BLR,8446,300
2023-03-11,COK,291,19
2023-03-11,MYQ,56,8
2023-03-11,TRT,38,0
2023-03-12,BLR,7094,128
2023-03-12,COK,255,3
2023-03-12,MYQ,42,6
2023-03-12,TRT,23,0
2023-03-13,BLR,7781,279
2023-03-13,COK,289,7
2023-03-13,MYQ,66,5
2023-03-13,TRT,36,0
2023-03-14,BLR,6961,304
2023-03-14,COK,292,24
2023-03-14,MYQ,50,5
2023-03-14,TRT,22,1
2023-03-15,BLR,6528,325
2023-03-15,COK,288,30
2023-03-15,MYQ,47,4
2023-03-15,TRT,17,0
2023-03-16,BLR,6361,321
2023-03-16,COK,321,3
2023-03-16,MYQ,41,7
2023-03-16,TRT,26,0
2023-03-17,BLR,7571,363
2023-03-17,COK,353,32
2023-03-17,MYQ,52,3
2023-03-17,TRT,37,0
2023-03-18,BLR,8101,324
2023-03-18,COK,334,10
2023-03-18,MYQ,58,9
2023-03-18,TRT,35,1
2023-03-19,BLR,6770,186
2023-03-19,COK,297,30
2023-03-19,MYQ,37,11
2023-03-19,TRT,27,0
2023-03-20,BLR,8686,205
2023-03-20,COK,332,7
2023-03-20,MYQ,41,3
2023-03-20,TRT,35,0
2023-03-21,BLR,7214,199
2023-03-21,COK,320,16
2023-03-21,MYQ,42,6
2023-03-21,TRT,31,1
2023-03-22,BLR,5987,130
2023-03-22,COK,342,6
2023-03-22,MYQ,38,1
2023-03-22,TRT,28,0
2023-03-23,BLR,7727,152
2023-03-23,COK,330,22
2023-03-23,MYQ,35,3
2023-03-23,TRT,25,0
2023-03-24,BLR,7492,248
2023-03-24,COK,298,10
2023-03-24,MYQ,52,6
2023-03-24,TRT,22,0
2023-03-25,BLR,7363,235
2023-03-25,COK,378,4
2023-03-25,MYQ,46,1
2023-03-25,TRT,31,0
2023-03-26,BLR,6400,157
2023-03-26,COK,374,1
2023-03-26,MYQ,51,2
2023-03-26,TRT,13,0
2023-03-27,BLR,6792,256
2023-03-27,COK,389,30
2023-03-27,MYQ,60,3
2023-03-27,TRT,37,0
2023-03-28,BLR,6342,290
2023-03-28,COK,429,4
2023-03-28,MYQ,35,8
2023-03-28,TRT,16,0
2023-03-29,BLR,6423,307
2023-03-29,COK,374,23
2023-03-29,MYQ,49,1
2023-03-29,TRT,22,0
2023-03-30,BLR,5797,250
2023-03-30,COK,408,10
2023-03-30,MYQ,41,7
2023-03-30,TRT,27,1
2023-03-31,BLR,6810,294
2023-03-31,COK,388,26
2023-03-31,MYQ,61,6
2023-03-31,TRT,24,1
2023-04-01,BLR,7361,256
2023-04-01,COK,497,9
2023-04-01,MYQ,53,5
2023-04-01,TRT,23,0
2023-04-02,BLR,7508,203
2023-04-02,COK,397,0
2023-04-02,MYQ,47,2
2023-04-02,TRT,20,0
2023-04-03,BLR,7095,308
2023-04-03,COK,339,27
2023-04-03,MYQ,37,4
2023-04-03,TRT,22,0
2023-04-04,BLR,7179,283
2023-04-04,COK,383,0
2023-04-04,MYQ,46,5
2023-04-04,TRT,21,0
2023-04-05,BLR,7712,249
2023-04-05,COK,385,21
2023-04-05,MYQ,53,6
2023-04-05,TRT,24,0
2023-04-06,BLR,6815,276
2023-04-06,COK,366,11
2023-04-06,MYQ,75,3
2023-04-06,TRT,16,0
2023-04-07,BLR,5718,293
2023-04-07,COK,366,5
2023-04-07,MYQ,30,9
2023-04-07,TRT,15,0
2023-04-08,BLR,7679,265
2023-04-08,COK,327,4
2023-04-08,MYQ,51,5
2023-04-08,TRT,24,1
2023-04-09,BLR,6202,130
2023-04-09,COK,361,16
2023-04-09,MYQ,44,0
2023-04-09,TRT,25,0
2023-04-10,BLR,8256,212
2023-04-10,COK,441,5
2023-04-10,MYQ,40,7
2023-04-10,TRT,32,2
2023-04-11,BLR,6252,238
2023-04-11,COK,393,9
2023-04-11,MYQ,41,4
2023-04-11,TRT,19,1
2023-04-12,BLR,6317,192
2023-04-12,COK,425,23
2023-04-12,MYQ,57,2
2023-04-12,TRT,17,1
2023-04-13,BLR,5587,205
2023-04-13,COK,427,2
2023-04-13,MYQ,42,4
2023-04-13,TRT,28,0
2023-04-14,BLR,5110,285
2023-04-14,COK,445,5
2023-04-14,MYQ,51,10
2023-04-14,TRT,14,0
2023-04-15,BLR,6673,188
2023-04-15,COK,412,1
2023-04-15,MYQ,43,4
2023-04-15,TRT,16,0
2023-04-16,BLR,5834,105
2023-04-16,COK,467,1
2023-04-16,MYQ,52,2
2023-04-16,TRT,25,0
2023-04-17,BLR,6114,161
2023-04-17,COK,481,23
2023-04-17,MYQ,49,4
2023-04-17,TRT,30,0
2023-04-18,BLR,5722,162
2023-04-18,COK,438,24
2023-04-18,MYQ,38,5
2023-04-18,TRT,15,0
2023-04-19,BLR,5421,199
2023-04-19,COK,56,14
2023-04-19,MYQ,43,2
2023-04-19,TRT,17,0
2023-04-20,BLR,5293,216
2023-04-20,COK,18,9
2023-04-20,MYQ,41,3
2023-04-20,TRT,22,0
2023-04-21,BLR,5597,193
2023-04-21,COK,487,0
2023-04-21,MYQ,44,5
2023-04-21,TRT,19,0
2023-04-22,BLR,6783,145
2023-04-22,COK,580,0
2023-04-22,MYQ,55,2
2023-04-22,TRT,31,0
2023-04-23,BLR,6983,77
2023-04-23,COK,507,0
2023-04-23,MYQ,62,0
2023-04-23,TRT,17,0
2023-04-24,BLR,5874,196
2023-04-24,COK,573,1
2023-04-24,MYQ,56,1
2023-04-24,TRT,24,1
2023-04-25,BLR,5027,222
2023-04-25,COK,556,1
2023-04-25,MYQ,44,7
2023-04-25,TRT,12,1
2023-04-26,BLR,5479,242
2023-04-26,COK,568,0
2023-04-26,MYQ,50,5
2023-04-26,TRT,22,0
2023-04-27,BLR,5061,272
2023-04-27,COK,564,5
2023-04-27,MYQ,44,6
2023-04-27,TRT,18,1
2023-04-28,BLR,4921,232
2023-04-28,COK,499,1
2023-04-28,MYQ,55,12
2023-04-28,TRT,14,0
2023-04-29,BLR,6987,196
2023-04-29,COK,558,0
2023-04-29,MYQ,59,6
2023-04-29,TRT,26,1
2023-04-30,BLR,6151,90
2023-04-30,COK,591,0
2023-04-30,MYQ,49,1
2023-04-30,TRT,22,0
2023-05-01,BLR,7004,437
2023-05-01,COK,557,0
2023-05-01,MYQ,54,5
2023-05-01,TRT,22,1
2023-05-02,BLR,6754,249
2023-05-02,COK,612,1
2023-05-02,MYQ,61,6
2023-05-02,TRT,27,0
2023-05-03,BLR,7064,291
2023-05-03,COK,584,26
2023-05-03,MYQ,74,18
2023-05-03,TRT,21,0
2023-05-04,BLR,7721,292
2023-05-04,COK,615,31
2023-05-04,MYQ,53,5
2023-05-04,TRT,27,0
2023-05-05,BLR,6474,294
2023-05-05,COK,622,4
2023-05-05,MYQ,64,10
2023-05-05,TRT,27,0
2023-05-06,BLR,7534,244
2023-05-06,COK,588,14
2023-05-06,MYQ,58,9
2023-05-06,TRT,30,0
2023-05-07,BLR,7697,93
2023-05-07,COK,610,8
2023-05-07,MYQ,50,3
2023-05-07,TRT,27,0
2023-05-08,BLR,8412,261
2023-05-08,COK,530,4
2023-05-08,MYQ,71,7
2023-05-08,TRT,38,0
2023-05-09,BLR,8294,270
2023-05-09,COK,530,12
2023-05-09,MYQ,64,11
2023-05-09,TRT,19,0
2023-05-10,BLR,7818,97
2023-05-10,COK,561,21
2023-05-10,MYQ,57,3
2023-05-10,TRT,23,0
2023-05-11,BLR,9163,172
2023-05-11,COK,552,7
2023-05-11,MYQ,76,4
2023-05-11,TRT,30,0
2023-05-12,BLR,8861,275
2023-05-12,COK,558,10
2023-05-12,MYQ,57,8
2023-05-12,TRT,30,0
2023-05-13,BLR,8957,194
2023-05-13,COK,612,13
2023-05-13,MYQ,53,6
2023-05-13,TRT,23,0
2023-05-14,BLR,8963,75
2023-05-14,COK,681,2
2023-05-14,MYQ,70,1
2023-05-14,TRT,43,0
2023-05-15,BLR,8720,282
2023-05-15,COK,592,12
2023-05-15,MYQ,59,5
2023-05-15,TRT,29,1
2023-05-16,BLR,8353,304
2023-05-16,COK,492,3
2023-05-16,MYQ,60,12
2023-05-16,TRT,21,0
2023-05-17,BLR,8094,591
2023-05-17,COK,559,8
2023-05-17,MYQ,61,18
2023-05-17,TRT,23,2
2023-05-18,BLR,7520,401
2023-05-18,COK,539,21
2023-05-18,MYQ,55,14
2023-05-18,TRT,21,1
2023-05-19,BLR,8324,740
2023-05-19,COK,541,5
2023-05-19,MYQ,46,54
2023-05-19,TRT,37,2
2023-05-20,BLR,11964,236
2023-05-20,COK,626,20
2023-05-20,MYQ,78,11
2023-05-20,TRT,42,1
2023-05-21,BLR,13556,95
2023-05-21,COK,624,6
2023-05-21,MYQ,83,0
2023-05-21,TRT,50,0
2023-05-22,BLR,10800,259
2023-05-22,COK,642,14
2023-05-22,MYQ,84,12
2023-05-22,TRT,48,0
2023-05-23,BLR,7915,273
2023-05-23,COK,578,16
2023-05-23,MYQ,71,7
2023-05-23,TRT,33,0
2023-05-24,BLR,8900,303
2023-05-24,COK,632,17
2023-05-24,MYQ,71,4
2023-05-24,TRT,41,0
2023-05-25,BLR,7684,298
2023-05-25,COK,589,18
2023-05-25,MYQ,74,9
2023-05-25,TRT,23,0
2023-05-26,BLR,7352,336
2023-05-26,COK,327,9
2023-05-26,MYQ,74,14
2023-05-26,TRT,29,2
2023-05-27,BLR,9102,316
2023-05-27,COK,361,3
2023-05-27,MYQ,66,12
2023-05-27,TRT,40,0
2023-05-28,BLR,7644,135
2023-05-28,COK,329,7
2023-05-28,MYQ,63,4
2023-05-28,TRT,42,0
2023-05-29,BLR,7686,318
2023-05-29,COK,363,17
2023-05-29,MYQ,70,8
2023-05-29,TRT,36,0
2023-05-30,BLR,11440,331
2023-05-30,COK,343,19
2023-05-30,MYQ,81,11
2023-05-30,TRT,42,2
2023-05-31,BLR,8650,305
2023-05-31,COK,347,9
2023-05-31,MYQ,68,7
2023-05-31,TRT,39,0
2023-06-01,BLR,7501,288
2023-06-01,COK,289,17
2023-06-01,MYQ,66,12
2023-06-01,TRT,26,0
2023-06-02,BLR,6532,306
2023-06-02,COK,259,33
2023-06-02,MYQ,57,13
2023-06-02,TRT,12,0
2023-06-03,BLR,9124,321
2023-06-03,COK,393,12
2023-06-03,MYQ,68,3
2023-06-03,TRT,27,0
2023-06-04,BLR,7738,152
2023-06-04,COK,323,11
2023-06-04,MYQ,72,3
2023-06-04,TRT,26,1
2023-06-05,BLR,8360,392
2023-06-05,COK,343,14
2023-06-05,MYQ,81,9
2023-06-05,TRT,31,0
2023-06-06,BLR,8564,392
2023-06-06,COK,495,14
2023-06-06,MYQ,60,6
2023-06-06,TRT,33,0
2023-06-07,BLR,8639,385
2023-06-07,COK,1035,27
2023-06-07,MYQ,77,14
2023-06-07,TRT,33,2
2023-06-08,BLR,8228,351
2023-06-08,COK,994,21
2023-06-08,MYQ,78,12
2023-06-08,TRT,36,0
2023-06-09,BLR,7658,524
2023-06-09,COK,990,24
2023-06-09,MYQ,72,11
2023-06-09,TRT,37,3
2023-06-10,BLR,8143,431
2023-06-10,COK,912,7
2023-06-10,MYQ,72,10
2023-06-10,TRT,43,0
2023-06-11,BLR,8232,170
2023-06-11,COK,787,3
2023-06-11,MYQ,90,3
2023-06-11,TRT,28,0
2023-06-12,BLR,9853,363
2023-06-12,COK,600,25
2023-06-12,MYQ,104,10
2023-06-12,TRT,48,0
2023-06-13,BLR,8538,396
2023-06-13,COK,882,0
2023-06-13,MYQ,75,11
2023-06-13,TRT,21,0
2023-06-14,BLR,8019,378
2023-06-14,COK,857,41
2023-06-14,MYQ,62,14
2023-06-14,TRT,31,0
2023-06-15,BLR,7282,466
2023-06-15,COK,894,4
2023-06-15,MYQ,76,18
2023-06-15,TRT,27,2
2023-06-16,BLR,7243,541
2023-06-16,COK,1094,40
2023-06-16,MYQ,54,20
2023-06-16,TRT,29,0
2023-06-17,BLR,8230,474
2023-06-17,COK,1308,16
2023-06-17,MYQ,79,13
2023-06-17,TRT,27,0
2023-06-18,BLR,6730,163
2023-06-18,COK,1303,16
2023-06-18,MYQ,69,10
2023-06-18,TRT,25,1
2023-06-19,BLR,7368,570
2023-06-19,COK,1238,22
2023-06-19,MYQ,66,20
2023-06-19,TRT,36,1
2023-06-20,BLR,12974,393
2023-06-20,COK,1733,14
2023-06-20,MYQ,87,13
2023-06-20,TRT,55,1
2023-06-21,BLR,9338,441
2023-06-21,COK,1681,19
2023-06-21,MYQ,91,17
2023-06-21,TRT,38,0
2023-06-22,BLR,8991,451
2023-06-22,COK,1888,16
2023-06-22,MYQ,77,15
2023-06-22,TRT,34,1
2023-06-23,BLR,7638,415
2023-06-23,COK,1327,17
2023-06-23,MYQ,79,14
2023-06-23,TRT,27,2
2023-06-24,BLR,8606,426
2023-06-24,COK,2255,7
2023-06-24,MYQ,75,14
2023-06-24,TRT,44,1
2023-06-25,BLR,8772,151
2023-06-25,COK,1561,10
2023-06-25,MYQ,86,10
2023-06-25,TRT,37,0
2023-06-26,BLR,7561,310
2023-06-26,COK,1947,17
2023-06-26,MYQ,66,11
2023-06-26,TRT,26,1
2023-06-27,BLR,7851,483
2023-06-27,COK,2628,8
2023-06-27,MYQ,76,17
2023-06-27,TRT,36,0
2023-06-28,BLR,8335,496
2023-06-28,COK,2382,8
2023-06-28,MYQ,95,16
2023-06-28,TRT,45,2
2023-06-29,BLR,8296,317
2023-06-29,COK,1872,7
2023-06-29,MYQ,97,17
2023-06-29,TRT,37,0
2023-06-30,BLR,7378,358
2023-06-30,COK,1734,5
2023-06-30,MYQ,89,14
2023-06-30,TRT,28,2
2023-07-01,BLR,8972,310
2023-07-01,COK,2168,15
2023-07-01,MYQ,78,11
2023-07-01,TRT,37,2
2023-07-02,BLR,9840,124
2023-07-02,COK,916,11
2023-07-02,MYQ,103,6
2023-07-02,TRT,26,0
2023-07-03,BLR,9579,421
2023-07-03,COK,1804,15
2023-07-03,MYQ,93,15
2023-07-03,TRT,48,0
2023-07-04,BLR,8494,388
2023-07-04,COK,625,17
2023-07-04,MYQ,80,24
2023-07-04,TRT,26,2
2023-07-05,BLR,7892,422
2023-07-05,COK,2564,6
2023-07-05,MYQ,123,27
2023-07-05,TRT,33,0
2023-07-06,BLR,7627,445
2023-07-06,COK,2325,22
2023-07-06,MYQ,126,18
2023-07-06,TRT,38,2
2023-07-07,BLR,8334,408
2023-07-07,COK,2298,9
2023-07-07,MYQ,97,24
2023-07-07,TRT,39,3
2023-07-08,BLR,9575,378
2023-07-08,COK,2022,12
2023-07-08,MYQ,100,29
2023-07-08,TRT,45,0
2023-07-09,BLR,8773,103
2023-07-09,COK,2150,2
2023-07-09,MYQ,133,10
2023-07-09,TRT,42,0
2023-07-10,BLR,12019,435
2023-07-10,COK,1910,4
2023-07-10,MYQ,131,20
2023-07-10,TRT,52,0
2023-07-11,BLR,9890,347
2023-07-11,COK,1960,21
2023-07-11,MYQ,101,18
2023-07-11,TRT,34,0
2023-07-12,BLR,8814,314
2023-07-12,COK,1547,11
2023-07-12,MYQ,81,13
2023-07-12,TRT,36,0
2023-07-13,BLR,11494,364
2023-07-13,COK,1200,3
2023-07-13,MYQ,119,16
2023-07-13,TRT,58,0
2023-07-14,BLR,11183,499
2023-07-14,COK,2267,22
2023-07-14,MYQ,139,25
2023-07-14,TRT,64,0
2023-07-15,BLR,12438,417
2023-07-15,COK,2029,9
2023-07-15,MYQ,120,26
2023-07-15,TRT,57,0
2023-07-16,BLR,10394,170
2023-07-16,COK,1916,0
2023-07-16,MYQ,81,13
2023-07-16,TRT,46,1
2023-07-17,BLR,9177,397
2023-07-17,COK,1814,17
2023-07-17,MYQ,73,25
2023-07-17,TRT,50,1
2023-07-18,BLR,8333,422
2023-07-18,COK,1721,32
2023-07-18,MYQ,146,30
2023-07-18,TRT,41,1
2023-07-19,BLR,8408,429
2023-07-19,COK,1603,21
2023-07-19,MYQ,174,35
2023-07-19,TRT,47,0
2023-07-20,BLR,7988,453
2023-07-20,CCU,113,9
2023-07-20,COK,1437,16
2023-07-20,MYQ,161,46
2023-07-20,TRT,47,1
2023-07-21,BLR,7930,482
2023-07-21,CCU,79,2
2023-07-21,COK,1102,27
2023-07-21,MYQ,167,53
2023-07-21,TRT,40,1
2023-07-22,BLR,10040,356
2023-07-22,CCU,227,13
2023-07-22,COK,2311,8
2023-07-22,MYQ,185,49
2023-07-22,TRT,41,1
2023-07-23,BLR,11431,150
2023-07-23,CCU,1160,45
2023-07-23,COK,2066,8
2023-07-23,MYQ,178,11
2023-07-23,TRT,52,0
2023-07-24,BLR,10363,365
2023-07-24,CCU,1025,71
2023-07-24,COK,2052,20
2023-07-24,MYQ,150,23
2023-07-24,TRT,62,1
2023-07-25,BLR,10306,314
2023-07-25,CCU,899,211
2023-07-25,COK,2179,16
2023-07-25,MYQ,111,21
2023-07-25,TRT,42,1
2023-07-26,BLR,9069,362
2023-07-26,CCU,1407,421
2023-07-26,COK,1946,22
2023-07-26,MYQ,81,23
2023-07-26,TRT,25,1
2023-07-27,BLR,7209,368
2023-07-27,CCU,3733,400
2023-07-27,COK,1807,10
2023-07-27,MYQ,67,21
2023-07-27,TRT,43,0
2023-07-28,BLR,7501,351
2023-07-28,CCU,7264,406
2023-07-28,COK,805,6
2023-07-28,MYQ,75,18
2023-07-28,TRT,23,0
2023-07-29,BLR,9297,339
2023-07-29,CCU,12487,319
2023-07-29,COK,600,6
2023-07-29,MYQ,79,27
2023-07-29,TRT,40,0
2023-07-30,BLR,8439,138
2023-07-30,CCU,7090,213
2023-07-30,COK,582,18
2023-07-30,MYQ,87,6
2023-07-30,TRT,52,0
2023-07-31,BLR,7090,420
2023-07-31,CCU,6277,241
2023-07-31,COK,503,8
2023-07-31,MYQ,75,21
2023-07-31,TRT,34,1
2023-08-01,BLR,6916,404
2023-08-01,CCU,5239,248
2023-08-01,COK,463,18
2023-08-01,MYQ,69,12
2023-08-01,TRT,32,0
2023-08-02,BLR,6834,376
2023-08-02,CCU,4800,263
2023-08-02,COK,388,22
2023-08-02,MYQ,54,19
2023-08-02,TRT,39,0
2023-08-03,BLR,6624,368
2023-08-03,CCU,4636,356
2023-08-03,COK,341,11
2023-08-03,MYQ,88,13
2023-08-03,TRT,29,2
2023-08-04,BLR,6989,361
2023-08-04,CCU,4842,266
2023-08-04,COK,373,10
2023-08-04,MYQ,70,19
2023-08-04,TRT,46,2
2023-08-05,BLR,10220,358
2023-08-05,CCU,4529,308
2023-08-05,COK,435,3
2023-08-05,MYQ,101,21
2023-08-05,TRT,47,1
2023-08-06,BLR,9910,172
2023-08-06,CCU,4329,289
2023-08-06,COK,446,1
2023-08-06,MYQ,97,8
2023-08-06,TRT,49,0
2023-08-07,BLR,7363,399
2023-08-07,CCU,4272,482
2023-08-07,COK,515,14
2023-08-07,MYQ,97,11
2023-08-07,TRT,29,0
2023-08-08,BLR,6799,341
2023-08-08,CCU,4642,655
2023-08-08,COK,476,6
2023-08-08,MYQ,74,18
2023-08-08,TRT,36,1
2023-08-09,BLR,7590,349
2023-08-09,CCU,4749,939
2023-08-09,COK,318,19
2023-08-09,MYQ,82,20
2023-08-09,TRT,43,0
2023-08-10,BLR,8669,350
2023-08-10,CCU,4556,1528
2023-08-10,COK,292,9
2023-08-10,MYQ,67,16
2023-08-10,TRT,28,2
2023-08-11,BLR,10110,314
2023-08-11,CCU,5096,2614
2023-08-11,COK,692,22
2023-08-11,MYQ,90,22
2023-08-11,TRT,28,2
2023-08-12,BLR,10421,277
2023-08-12,CCU,4463,272
2023-08-12,COK,782,94
2023-08-12,MYQ,88,10
2023-08-12,TRT,40,1
2023-08-13,BLR,8641,116
2023-08-13,CCU,3745,278
2023-08-13,COK,563,21
2023-08-13,MYQ,92,6
2023-08-13,TRT,45,0
2023-08-14,BLR,6696,312
2023-08-14,CCU,4266,283
2023-08-14,COK,557,52
2023-08-14,MYQ,80,12
2023-08-14,TRT,30,0
2023-08-15,BLR,8610,211
2023-08-15,CCU,4051,211
2023-08-15,COK,494,41
2023-08-15,MYQ,107,13
2023-08-15,TRT,40,2
2023-08-16,BLR,7554,345
2023-08-16,CCU,4078,286
2023-08-16,COK,583,53
2023-08-16,MYQ,78,21
2023-08-16,TRT,42,1
2023-08-17,BLR,6758,324
2023-08-17,CCU,3952,267
2023-08-17,COK,630,65
2023-08-17,MYQ,94,12
2023-08-17,TRT,43,0
2023-08-18,BLR,7029,313
2023-08-18,CCU,4016,234
2023-08-18,COK,586,43
2023-08-18,MYQ,83,13
2023-08-18,TRT,43,0
2023-08-19,BLR,9570,293
2023-08-19,CCU,4156,289
2023-08-19,COK,635,55
2023-08-19,MYQ,115,13
2023-08-19,TRT,48,1
2023-08-20,BLR,7576,141
2023-08-20,CCU,4099,257
2023-08-20,COK,661,22
2023-08-20,MYQ,89,7
2023-08-20,TRT,53,0
2023-08-21,BLR,7425,319
2023-08-21,CCU,4240,308
2023-08-21,COK,531,64
2023-08-21,MYQ,94,9
2023-08-21,TRT,46,2
2023-08-22,BLR,6981,334
2023-08-22,CCU,3779,301
2023-08-22,COK,662,38
2023-08-22,MYQ,100,15
2023-08-22,TRT,38,0
2023-08-23,BLR,7112,268
2023-08-23,CCU,3715,284
2023-08-23,COK,638,26
2023-08-23,MYQ,73,19
2023-08-23,TRT,34,0
2023-08-24,BLR,6867,242
2023-08-24,CCU,3655,238
2023-08-24,COK,708,17
2023-08-24,MYQ,82,12
2023-08-24,TRT,42,0
2023-08-25,BLR,6687,201
2023-08-25,CCU,4196,213
2023-08-25,COK,690,25
2023-08-25,MYQ,63,5
2023-08-25,TRT,41,0
2023-08-26,BLR,7952,185
2023-08-26,CCU,3742,175
2023-08-26,COK,662,13
2023-08-26,MYQ,89,6
2023-08-26,TRT,43,0
2023-08-27,BLR,7425,164
2023-08-27,CCU,3730,154
2023-08-27,COK,634,7
2023-08-27,MYQ,98,6
2023-08-27,TRT,51,0
2023-08-28,BLR,6509,174
2023-08-28,CCU,3799,183
2023-08-28,COK,664,9
2023-08-28,MYQ,94,10
2023-08-28,TRT,39,0
2023-08-29,BLR,6025,196
2023-08-29,CCU,3394,200
2023-08-29,COK,735,8
2023-08-29,MYQ,87,11
2023-08-29,TRT,37,0
2023-08-30,BLR,6472,180
